,ID,Name,Timestamp,Latitude,phi,t,f,P,mw,w10m,v,r,rf
766,1726,KAI-TAK,17121609,12.15,125.8,-21,1.53e-05,1000.0,17.5,3.55,7.48706412,590.8070648,0.0
767,1726,KAI-TAK,17121612,12.2,125.6,-18,1.54e-05,1002.0,0.0,4.57,7.485741164,568.8741088,0.0
768,1726,KAI-TAK,17121615,12.3,125.4,-15,1.55e-05,1002.0,0.0,3.7,8.139850821,544.290236,0.0
769,1726,KAI-TAK,17121618,12.4,125.2,-12,1.56e-05,1002.0,0.0,3.23,8.137387239,519.7201399,0.0
770,1726,KAI-TAK,17121621,12.45,124.7,-9,1.57e-05,1003.0,0.0,3.58,18.21110899,469.5330444,7.62
771,1726,KAI-TAK,17121700,12.5,124.2,-6,1.57e-05,1004.0,0.0,3.96,18.20762988,420.4958242,2.46
772,1726,KAI-TAK,17121703,12.35,123.45,-3,1.56e-05,1004.0,0.0,4.17,27.74623736,366.8547105,2.1
773,1726,KAI-TAK,17121706,12.2,122.7,0,1.54e-05,1004.0,0.0,4.14,27.76141063,325.7359011,4.08
774,1726,KAI-TAK,17121709,11.8,122.2,3,1.49e-05,1004.0,0.0,5.68,23.42472396,338.2741814,10.53
775,1726,KAI-TAK,17121712,11.4,121.7,6,1.44e-05,1004.0,0.0,7.38,23.44483573,364.0667943,9.57
776,1726,KAI-TAK,17121715,11.1,121.05,9,1.4e-05,1004.0,0.0,7.35,26.13994006,388.8969423,12.3
777,1726,KAI-TAK,17121718,10.8,120.4,12,1.36e-05,1004.0,0.0,6.8,26.16163125,426.8853954,11.22
778,1726,KAI-TAK,17121721,10.7,120.05,15,1.35e-05,1004.0,0.0,6.58,13.2866408,445.0454328,9.36
779,1726,KAI-TAK,17121800,10.6,119.7,18,1.34e-05,1004.0,0.0,6.32,13.29066215,465.9265121,10.65
780,1726,KAI-TAK,17121803,10.55,119.25,21,1.33e-05,1004.0,0.0,6.29,16.5194928,488.160047,17.91
781,1726,KAI-TAK,17121806,10.5,118.8,24,1.33e-05,1004.0,0.0,5.22,16.52213759,514.2344762,0.0
782,1822,MANGKHUT,18091321,15.6,127.4,-24,1.96e-05,905.0,110.0,2.28,0.0,696.9255955,0.0
783,1822,MANGKHUT,18091400,16.0,126.9,-21,2e-05,905.0,110.0,2.32,23.1734834,651.9166101,0.0
784,1822,MANGKHUT,18091403,16.35,126.3,-18,2.05e-05,905.0,110.0,2.72,24.98060672,600.1666204,0.0
785,1822,MANGKHUT,18091406,16.7,125.7,-15,2.09e-05,905.0,110.0,2.93,24.94760774,554.1999207,0.0
786,1822,MANGKHUT,18091409,17.05,124.9,-12,2.13e-05,905.0,110.0,3.92,31.19440013,497.5237413,7.14
787,1822,MANGKHUT,18091412,17.4,124.1,-9,2.17e-05,905.0,110.0,4.78,31.14561641,453.8266569,10.62
788,1822,MANGKHUT,18091415,17.7,123.2,-6,2.21e-05,905.0,110.0,5.41,33.69506829,416.3665313,19.47
789,1822,MANGKHUT,18091418,18.0,122.3,-3,2.25e-05,905.0,110.0,6.31,33.64450218,401.8679689,24.48
790,1822,MANGKHUT,18091421,18.0,121.4,0,2.25e-05,922.5,100.0,6.9,31.76133813,379.4593965,18.0
791,1822,MANGKHUT,18091500,18.0,120.5,3,2.25e-05,940.0,90.0,7.23,31.76133813,380.3144615,25.11
792,1822,MANGKHUT,18091503,18.25,120.1,6,2.28e-05,940.0,90.0,7.68,16.85922479,415.2314329,21.66
793,1822,MANGKHUT,18091506,18.5,119.7,9,2.31e-05,940.0,90.0,7.88,16.84220371,453.0634218,13.38
794,1822,MANGKHUT,18091509,18.85,119.0,12,2.35e-05,945.0,87.5,8.65,27.78321045,515.4188398,0.0
795,1822,MANGKHUT,18091512,19.2,118.3,15,2.39e-05,950.0,85.0,8.49,27.73753503,582.8231258,0.0
796,1822,MANGKHUT,18091515,19.5,117.65,18,2.43e-05,952.5,82.5,6.76,25.30017498,646.1576134,0.0
797,1822,MANGKHUT,18091518,19.8,117.0,21,2.46e-05,955.0,80.0,4.44,25.26207348,711.7022906,0.0
798,1822,MANGKHUT,18091521,20.2,116.15,24,2.51e-05,957.5,77.5,3.64,33.09375974,800.3743279,0.0
799,1826,YUTU,18102903,16.9,125.65,-24,2.11e-05,962.5,75.0,2.46,0.0,558.6582413,0.0
800,1826,YUTU,18102906,16.8,125.2,-21,2.1e-05,955.0,80.0,2.08,16.40769924,511.2903282,0.0
801,1826,YUTU,18102909,16.8,124.7,-18,2.1e-05,955.0,80.0,1.89,17.7613865,465.141121,0.0
802,1826,YUTU,18102912,16.8,124.2,-15,2.1e-05,955.0,80.0,2.71,17.7613865,420.6817425,0.3
803,1826,YUTU,18102915,16.8,123.6,-12,2.1e-05,955.0,80.0,2.6,21.3136638,370.4171433,0.03
804,1826,YUTU,18102918,16.8,123.0,-9,2.1e-05,955.0,80.0,2.18,21.3136638,324.9946037,0.03
805,1826,YUTU,18102921,16.7,122.3,-6,2.09e-05,962.5,75.0,2.63,25.1525209,271.7335126,0.06
806,1826,YUTU,18103000,16.6,121.6,-3,2.08e-05,970.0,70.0,2.91,25.16536731,231.085258,1.62
807,1826,YUTU,18103003,16.55,120.85,0,2.07e-05,977.5,62.5,3.47,26.74096663,216.3985274,0.63
808,1826,YUTU,18103006,16.5,120.1,3,2.07e-05,985.0,55.0,4.34,26.74785768,230.4995118,0.3
809,1826,YUTU,18103009,16.7,119.6,6,2.09e-05,985.0,55.0,6.05,19.24930835,275.3468705,9.51
810,1826,YUTU,18103012,16.9,119.1,9,2.11e-05,985.0,55.0,6.41,19.23204746,324.199513,18.42
811,1826,YUTU,18103015,17.0,118.85,12,2.13e-05,987.5,52.5,5.26,9.611671618,349.5923433,17.85
812,1826,YUTU,18103018,17.1,118.6,15,2.14e-05,990.0,50.0,4.03,9.607294936,375.448011,12.42
813,1826,YUTU,18103021,17.3,118.4,18,2.16e-05,990.0,50.0,3.2,10.24425832,405.9897359,10.17
814,1826,YUTU,18103100,17.5,118.2,21,2.19e-05,990.0,50.0,2.72,10.23893761,436.4986692,10.23
815,1826,YUTU,18103103,17.8,117.95,24,2.22e-05,991.0,47.5,2.72,14.18386802,478.6245454,9.33
816,1829,USAGI,18112006,10.6,127.7,-24,1.34e-05,1002.0,0.0,2.58,0.0,858.9052651,0.0
817,1829,USAGI,18112009,10.8,127.25,-21,1.36e-05,1003.0,0.0,4.4,17.9930736,804.9284273,0.0
818,1829,USAGI,18112012,11.0,126.8,-18,1.39e-05,1004.0,0.0,5.19,17.98304023,751.0639588,0.0
819,1829,USAGI,18112015,11.2,126.1,-15,1.41e-05,1004.0,0.0,4.89,26.53195234,674.5415668,0.0
820,1829,USAGI,18112018,11.4,125.4,-12,1.44e-05,1004.0,0.0,3.14,26.51490052,599.0117361,0.0
821,1829,USAGI,18112021,11.2,124.45,-9,1.41e-05,1005.0,0.0,2.79,35.36219412,534.8651995,0.0
822,1829,USAGI,18112100,11.0,123.5,-6,1.39e-05,1006.0,0.0,2.64,35.38535325,485.4215965,0.57
823,1829,USAGI,18112103,10.85,122.55,-3,1.37e-05,1005.0,0.0,2.74,35.06270992,450.4508453,1.62
824,1829,USAGI,18112106,10.7,121.6,0,1.35e-05,1004.0,0.0,3.31,35.07974319,438.4458081,4.38
825,1829,USAGI,18112109,10.6,120.85,3,1.34e-05,1005.0,0.0,4.26,27.60387671,444.5370508,5.82
826,1829,USAGI,18112112,10.5,120.1,6,1.33e-05,1006.0,0.0,5.7,27.61268877,465.5213952,5.4
827,1829,USAGI,18112115,10.65,119.25,9,1.34e-05,1006.0,0.0,5.25,31.48979794,477.930705,7.56
828,1829,USAGI,18112118,10.8,118.4,12,1.36e-05,1006.0,0.0,4.49,31.47467516,507.8426093,0.0
829,1829,USAGI,18112121,11.05,117.7,15,1.39e-05,1005.0,17.5,3.54,27.11813474,533.0328587,0.0
830,1829,USAGI,18112200,11.3,117.0,18,1.42e-05,1004.0,35.0,3.25,27.09750466,568.6727522,0.0
831,1829,USAGI,18112203,11.45,116.3,21,1.44e-05,1004.0,35.0,3.25,26.05514889,619.2413198,0.0
832,1829,USAGI,18112206,11.6,115.6,24,1.46e-05,1004.0,35.0,3.05,26.04187839,674.9677325,0.0
833,1905,DANAS,19071518,17.0,127.5,-24,2.13e-05,998.0,0.0,0.1,0.0,743.0527652,0.0
834,1905,DANAS,19071521,17.0,126.75,-21,2.13e-05,998.0,0.0,0.41,26.61383962,669.1078,0.0
835,1905,DANAS,19071600,17.0,126.0,-18,2.13e-05,998.0,0.0,1.35,26.61383962,596.6845235,0.0
836,1905,DANAS,19071603,17.05,125.45,-15,2.13e-05,996.0,17.5,1.95,19.5990752,547.5120693,0.0
837,1905,DANAS,19071606,17.1,124.9,-12,2.14e-05,994.0,35.0,2.22,19.59386945,500.4798047,0.0
838,1905,DANAS,19071609,17.15,124.4,-9,2.14e-05,994.0,35.0,3.16,17.82452616,460.4260207,4.74
839,1905,DANAS,19071612,17.2,123.9,-6,2.15e-05,994.0,35.0,3.76,17.81977131,423.3964394,8.37
840,1905,DANAS,19071615,17.25,123.65,-3,2.16e-05,994.0,35.0,3.19,9.050386341,408.2377548,6.9
841,1905,DANAS,19071618,17.3,123.4,0,2.16e-05,994.0,35.0,2.73,9.048033735,394.3883951,8.7
842,1905,DANAS,19071621,17.7,123.45,3,2.21e-05,994.0,35.0,3.11,14.90262716,431.8973334,8.4
843,1905,DANAS,19071700,18.1,123.5,6,2.26e-05,994.0,35.0,4.53,14.90235759,470.6346666,13.59
844,1905,DANAS,19071703,18.55,123.6,9,2.31e-05,994.0,35.0,4.28,17.01524025,517.7848561,0.0
845,1905,DANAS,19071706,19.0,123.7,12,2.37e-05,994.0,35.0,4.89,17.01356603,565.5525935,0.0
846,1905,DANAS,19071709,19.75,123.9,15,2.46e-05,993.0,35.0,6.08,28.61285895,647.795727,0.0
847,1905,DANAS,19071712,20.5,124.1,18,2.55e-05,992.0,35.0,6.98,28.60548454,730.6899515,0.0
848,1905,DANAS,19071715,21.2,124.1,21,2.63e-05,992.0,35.0,7.03,25.89886431,800.4243322,0.0
849,1905,DANAS,19071718,21.9,124.1,24,2.71e-05,992.0,35.0,5.08,25.89959218,871.499174,0.0
850,1912,PODUL,19082615,13.5,128.85,-24,1.7e-05,1002.0,0.0,1.89,0.0,860.4092559,0.0
851,1912,PODUL,19082618,13.5,128.2,-21,1.7e-05,1002.0,0.0,1.25,23.45280695,790.8314027,0.0
852,1912,PODUL,19082621,13.95,127.35,-18,1.75e-05,1002.0,0.0,1.42,34.84324735,691.7731132,0.0
853,1912,PODUL,19082700,14.4,126.5,-15,1.81e-05,1002.0,0.0,1.53,34.79006681,595.3726247,0.0
854,1912,PODUL,19082703,14.9,125.35,-12,1.87e-05,1001.0,0.0,1.89,45.19530109,471.0177925,5.94
855,1912,PODUL,19082706,15.4,124.2,-9,1.93e-05,1000.0,0.0,2.09,45.10663136,356.4555876,8.88
856,1912,PODUL,19082709,15.7,123.05,-6,1.97e-05,1001.0,0.0,2.9,42.55295152,252.7720037,5.1
857,1912,PODUL,19082712,16.0,121.9,-3,2e-05,1002.0,0.0,3.28,42.49406926,183.4092569,0.57
858,1912,PODUL,19082715,16.05,120.75,0,2.01e-05,1001.0,0.0,2.96,41.05082068,162.3589745,2.7
859,1912,PODUL,19082718,16.1,119.6,3,2.02e-05,1000.0,0.0,3.02,41.04052005,222.2809637,6.39
860,1912,PODUL,19082721,16.3,118.45,6,2.04e-05,999.0,17.5,3.72,41.62010926,329.5684717,2.85
861,1912,PODUL,19082800,16.5,117.3,9,2.07e-05,998.0,35.0,2.85,41.57873195,445.7902196,0.27
862,1912,PODUL,19082803,16.55,116.65,12,2.07e-05,997.0,37.5,3.12,23.19386703,510.2266754,0.0
863,1912,PODUL,19082806,16.6,116.0,15,2.08e-05,996.0,40.0,2.94,23.18788203,575.8037795,0.0
864,1912,PODUL,19082809,16.75,115.25,18,2.1e-05,995.0,40.0,4.18,27.22065119,655.7956834,0.0
865,1912,PODUL,19082812,16.9,114.5,21,2.11e-05,994.0,40.0,5.12,27.20001104,735.9421282,0.0
866,1912,PODUL,19082815,17.05,113.85,24,2.13e-05,994.0,40.0,4.6,23.71741132,806.1289453,0.0
867,1913,LINGLING,19090106,12.6,129.1,-24,1.59e-05,1004.0,0.0,1.43,0.0,909.5149699,0.0
868,1913,LINGLING,19090109,13.2,128.4,-21,1.66e-05,1003.0,0.0,1.93,33.6456915,818.8897922,0.0
869,1913,LINGLING,19090112,13.8,127.7,-18,1.73e-05,1002.0,0.0,1.83,33.59822697,731.6980355,0.0
870,1913,LINGLING,19090115,14.1,127.3,-15,1.77e-05,1002.0,0.0,1.51,18.17603075,684.396278,0.0
871,1913,LINGLING,19090118,14.4,126.9,-12,1.81e-05,1002.0,0.0,1.37,18.16094065,638.4723596,0.0
872,1913,LINGLING,19090121,14.8,126.5,-9,1.86e-05,1001.0,17.5,1.84,20.61192829,594.2576862,0.0
873,1913,LINGLING,19090200,15.2,126.1,-6,1.91e-05,1000.0,35.0,1.62,20.5933907,553.7417846,0.0
874,1913,LINGLING,19090203,15.95,125.55,-3,2e-05,1000.0,35.0,1.44,33.98184714,511.2119931,0.0
875,1913,LINGLING,19090206,16.7,125.0,0,2.09e-05,1000.0,35.0,0.71,33.93908063,487.461375,7.08
876,1913,LINGLING,19090209,17.35,124.65,3,2.17e-05,999.0,37.5,2.41,27.05288676,494.7129343,6.33
877,1913,LINGLING,19090212,18.0,124.3,6,2.25e-05,998.0,40.0,4.78,27.03289068,515.1853285,0.0
878,1913,LINGLING,19090215,18.45,124.15,9,2.3e-05,996.0,42.5,3.83,17.46477098,542.2866001,0.0
879,1913,LINGLING,19090218,18.9,124.0,12,2.36e-05,994.0,45.0,2.77,17.46079908,572.9969626,0.0
880,1913,LINGLING,19090221,19.3,123.95,15,2.4e-05,993.0,47.5,3.05,14.90151792,607.3263046,0.0
881,1913,LINGLING,19090300,19.7,123.9,18,2.45e-05,992.0,50.0,3.4,14.90122789,642.9529757,0.0
882,1913,LINGLING,19090303,20.15,123.95,21,2.51e-05,991.0,52.5,3.42,16.73945478,689.2563001,0.0
883,1913,LINGLING,19090306,20.6,124.0,24,2.56e-05,990.0,55.0,2.87,16.73921349,736.0438483,0.0
884,1914,KAJIKI,19083000,18.2,126.3,-24,2.27e-05,1008.0,0.0,2.05,0.0,689.5697204,0.0
885,1914,KAJIKI,19083003,18.15,126.1,-21,2.27e-05,1007.0,0.0,1.8,7.290596043,669.2794308,0.0
886,1914,KAJIKI,19083006,18.1,125.9,-18,2.26e-05,1006.0,0.0,1.92,7.292544045,649.071402,0.0
887,1914,KAJIKI,19083009,18.1,125.45,-15,2.26e-05,1006.0,0.0,3.31,15.87163909,611.5614084,0.0
888,1914,KAJIKI,19083012,18.1,125.0,-12,2.26e-05,1006.0,0.0,3.99,15.87163909,575.5479028,0.0
889,1914,KAJIKI,19083015,18.1,124.4,-9,2.26e-05,1006.0,0.0,3.25,21.16218545,530.3830829,0.0
890,1914,KAJIKI,19083018,18.1,123.8,-6,2.26e-05,1006.0,0.0,2.06,21.16218545,489.3037159,1.14
891,1914,KAJIKI,19083021,18.2,123.25,-3,2.27e-05,1006.0,0.0,2.02,19.73736996,465.5880032,1.08
892,1914,KAJIKI,19083100,18.3,122.7,0,2.28e-05,1006.0,0.0,1.87,19.7264154,448.5557161,1.41
893,1914,KAJIKI,19083103,18.9,122.3,3,2.36e-05,1005.0,0.0,1.98,26.26592902,496.5611649,0.57
894,1914,KAJIKI,19083106,19.5,121.9,6,2.43e-05,1004.0,0.0,1.86,26.23904813,551.8435543,0.0
895,1914,KAJIKI,19083109,19.25,121.2,9,2.4e-05,1004.0,0.0,2.27,26.20848644,516.1306765,0.0
896,1914,KAJIKI,19083112,19.0,120.5,12,2.37e-05,1004.0,0.0,3.31,26.24320311,490.50458,3.81
897,1914,KAJIKI,19083115,19.15,119.55,15,2.39e-05,1003.0,0.0,3.86,33.7596924,526.5224979,0.0
898,1914,KAJIKI,19083118,19.3,118.6,18,2.4e-05,1002.0,0.0,2.36,33.72972288,578.1544813,0.0
899,1914,KAJIKI,19083121,19.15,117.95,21,2.39e-05,1002.0,0.0,2.08,23.45058951,596.8393844,0.0
900,1914,KAJIKI,19090100,19.0,117.3,24,2.37e-05,1002.0,0.0,1.62,23.47063256,623.0796587,0.0
901,1924,NAKRI,19110612,13.2,116.6,-24,1.66e-05,994.0,40.0,2.72,0.0,499.8429087,7.74
902,1924,NAKRI,19110615,13.25,116.7,-21,1.67e-05,993.0,42.5,2.02,4.057831664,487.7287378,8.58
903,1924,NAKRI,19110618,13.3,116.8,-18,1.67e-05,992.0,45.0,1.34,4.057170943,475.6259503,8.88
904,1924,NAKRI,19110621,13.25,116.85,-15,1.67e-05,991.0,47.5,1.19,2.58491724,472.2925467,7.77
905,1924,NAKRI,19110700,13.2,116.9,-12,1.66e-05,990.0,50.0,1.9,2.585174302,469.0591032,8.91
906,1924,NAKRI,19110703,13.1,116.95,-9,1.65e-05,987.5,52.5,2.28,4.116658919,467.9613228,8.79
907,1924,NAKRI,19110706,13.0,117.0,-6,1.64e-05,985.0,55.0,2.14,4.116971333,467.1780829,8.52
908,1924,NAKRI,19110709,12.9,117.1,-3,1.62e-05,982.5,57.5,2.43,5.173394355,461.7562683,5.31
909,1924,NAKRI,19110712,12.8,117.2,0,1.61e-05,980.0,60.0,2.6,5.174394726,456.7804825,3.12
910,1924,NAKRI,19110715,12.7,117.1,3,1.6e-05,980.0,60.0,2.24,5.175387643,471.5785023,3.03
911,1924,NAKRI,19110718,12.6,117.0,6,1.59e-05,980.0,60.0,1.67,5.176373099,486.4356216,1.5
912,1924,NAKRI,19110721,12.55,117.05,9,1.58e-05,980.0,60.0,2.19,2.588431514,484.2712914,1.56
913,1924,NAKRI,19110800,12.5,117.1,12,1.57e-05,980.0,60.0,2.77,2.588675543,482.2182794,1.26
914,1924,NAKRI,19110803,12.55,116.75,15,1.58e-05,977.5,62.5,2.66,12.81115673,513.2617639,0.0
915,1924,NAKRI,19110806,12.6,116.4,18,1.59e-05,975.0,65.0,2.78,12.80871541,545.222496,0.0
916,1924,NAKRI,19110809,12.55,116.05,21,1.58e-05,975.0,65.0,3.46,12.81115673,582.3916648,0.0
917,1924,NAKRI,19110812,12.5,115.7,24,1.57e-05,975.0,65.0,3.04,12.81358852,619.7403015,0.0
918,1928,KAMMURI,19120206,13.0,125.6,-24,1.64e-05,955.0,85.0,3.26,0.0,531.5679544,0.0
919,1928,KAMMURI,19120209,12.95,125.15,-21,1.63e-05,952.5,87.5,3.96,16.3779826,487.9955877,1.35
920,1928,KAMMURI,19120212,12.9,124.7,-18,1.62e-05,950.0,90.0,4.47,16.38122082,445.5417394,2.07
921,1928,KAMMURI,19120215,13.05,124.1,-15,1.64e-05,950.0,90.0,3.54,22.38730685,379.5529042,3.99
922,1928,KAMMURI,19120218,13.2,123.5,-12,1.66e-05,950.0,90.0,3.09,22.37448983,314.2292045,1.98
923,1928,KAMMURI,19120221,13.2,122.85,-9,1.66e-05,955.0,85.0,4.69,23.48196667,255.4540692,1.2
924,1928,KAMMURI,19120300,13.2,122.2,-6,1.66e-05,960.0,80.0,6.61,23.48196667,204.2028885,1.89
925,1928,KAMMURI,19120303,13.25,121.5,-3,1.67e-05,967.5,75.0,7.19,25.35063788,160.4027631,2.85
926,1928,KAMMURI,19120306,13.3,120.8,0,1.67e-05,975.0,70.0,8.46,25.345447,146.0617496,27.69
927,1928,KAMMURI,19120309,13.35,120.25,3,1.68e-05,977.5,67.5,11.16,19.94302748,160.183397,87.99
928,1928,KAMMURI,19120312,13.4,119.7,6,1.69e-05,980.0,65.0,13.38,19.93892564,192.7033878,126.24
929,1928,KAMMURI,19120315,13.55,119.15,9,1.7e-05,982.5,62.5,10.43,20.60170385,230.2184934,127.17
930,1928,KAMMURI,19120318,13.7,118.6,12,1.72e-05,985.0,60.0,7.45,20.58958901,276.4888269,57.15
931,1928,KAMMURI,19120321,13.85,118.1,15,1.74e-05,988.5,55.0,6.03,18.84893932,322.5631409,25.5
932,1928,KAMMURI,19120400,14.0,117.6,18,1.76e-05,992.0,50.0,5.26,18.83777526,371.4225514,15.81
933,1928,KAMMURI,19120403,14.1,117.2,21,1.77e-05,992.0,50.0,4.44,14.86305376,412.1629422,8.76
934,1928,KAMMURI,19120406,14.2,116.8,24,1.78e-05,992.0,50.0,3.32,14.85692283,453.558631,8.04
935,1929,PHANFONE,19122412,11.4,124.9,-24,1.44e-05,975.0,75.0,4.26,0.0,556.0443757,0.0
936,1929,PHANFONE,19122415,11.6,124.15,-21,1.46e-05,972.5,77.5,4.39,28.24727934,480.0498843,0.24
937,1929,PHANFONE,19122418,11.8,123.4,-18,1.49e-05,970.0,80.0,2.71,28.22827671,407.7150178,1.02
938,1929,PHANFONE,19122421,11.85,122.9,-15,1.49e-05,972.5,77.5,2.49,18.25178753,370.2078492,2.28
939,1929,PHANFONE,19122500,11.9,122.4,-12,1.5e-05,975.0,75.0,2.89,18.24847321,337.4745266,4.44
940,1929,PHANFONE,19122503,12.0,121.85,-9,1.51e-05,977.5,72.5,3.48,20.30236463,304.0253823,6.06
941,1929,PHANFONE,19122506,12.1,121.3,-6,1.52e-05,980.0,70.0,3.94,20.29505459,280.0175387,4.95
942,1929,PHANFONE,19122509,12.3,120.7,-3,1.55e-05,982.5,67.5,5.1,22.97628995,257.5171415,16.29
943,1929,PHANFONE,19122512,12.5,120.1,0,1.57e-05,985.0,65.0,5.62,22.96050267,252.4087636,11.1
944,1929,PHANFONE,19122515,12.65,119.7,3,1.59e-05,988.5,60.0,5.37,15.50870476,257.7172226,23.73
945,1929,PHANFONE,19122518,12.8,119.3,6,1.61e-05,992.0,55.0,5.02,15.50071978,270.9735842,40.17
946,1929,PHANFONE,19122521,12.95,118.95,9,1.63e-05,988.5,60.0,4.13,13.81960991,286.8807349,14.01
947,1929,PHANFONE,19122600,13.1,118.6,12,1.65e-05,985.0,65.0,3.94,13.81260065,307.5240474,13.95
948,1929,PHANFONE,19122603,13.25,118.3,15,1.67e-05,980.0,70.0,3.64,12.17349499,327.1825703,11.94
949,1929,PHANFONE,19122606,13.4,118.0,18,1.69e-05,975.0,75.0,2.86,12.16752677,349.4932684,14.19
950,1929,PHANFONE,19122609,13.65,117.85,21,1.72e-05,980.0,70.0,3.18,10.71291239,354.9861177,8.46
951,1929,PHANFONE,19122612,13.9,117.7,24,1.75e-05,985.0,65.0,3.51,10.71004822,363.1799219,3.6
952,2001,VONGFONG,20051412,12.3,124.4,-24,1.55e-05,975.0,70.0,3.36,0.0,451.1755967,8.61
953,2001,VONGFONG,20051415,12.5,124.0,-21,1.57e-05,977.5,67.5,3.36,16.26980844,402.5995118,7.71
954,2001,VONGFONG,20051418,12.7,123.6,-18,1.6e-05,980.0,65.0,2.39,16.25975985,354.2083693,10.41
955,2001,VONGFONG,20051421,13.0,123.15,-15,1.64e-05,980.0,65.0,2.74,19.69376008,294.9159196,19.32
956,2001,VONGFONG,20051500,13.3,122.7,-12,1.67e-05,980.0,65.0,2.79,19.67737974,235.7457574,7.35
957,2001,VONGFONG,20051503,13.65,122.3,-9,1.72e-05,986.0,57.5,2.83,19.38135159,177.5755296,4.23
958,2001,VONGFONG,20051506,14.0,121.9,-6,1.76e-05,992.0,50.0,2.87,19.3653162,119.678222,5.88
959,2001,VONGFONG,20051509,14.45,121.6,-3,1.81e-05,993.0,47.5,4.0,19.83114659,68.76076721,7.59
960,2001,VONGFONG,20051512,14.9,121.3,0,1.87e-05,994.0,45.0,5.35,19.81929678,47.39515683,11.4
961,2001,VONGFONG,20051515,15.55,120.95,3,1.95e-05,997.0,40.0,5.82,27.10479647,105.0151681,52.23
962,2001,VONGFONG,20051518,16.2,120.6,6,2.03e-05,1000.0,35.0,6.91,27.08664533,181.7463583,157.68
963,2001,VONGFONG,20051521,16.75,120.3,9,2.1e-05,1000.0,35.0,5.01,22.9691308,248.9910133,79.83
964,2001,VONGFONG,20051600,17.3,120.0,12,2.16e-05,1000.0,35.0,1.5,22.95495411,316.8676423,18.33
965,2001,VONGFONG,20051603,17.7,119.8,15,2.21e-05,1000.0,35.0,2.91,16.39966327,365.7342029,14.49
966,2001,VONGFONG,20051606,18.1,119.6,18,2.26e-05,1000.0,35.0,1.64,16.39298823,414.6226091,14.58
967,2001,VONGFONG,20051609,18.5,119.55,21,2.31e-05,1001.0,17.5,2.13,14.90208283,458.0436733,7.44
968,2001,VONGFONG,20051612,18.9,119.5,24,2.36e-05,1002.0,0.0,1.59,14.90180292,501.6759712,0.0
969,2002,NURI,20061015,13.3,125.05,-24,1.67e-05,1006.0,0.0,3.68,0.0,463.8355444,10.26
970,2002,NURI,20061018,13.7,124.7,-21,1.72e-05,1006.0,0.0,2.35,19.44527929,414.4186821,4.02
971,2002,NURI,20061021,14.0,124.3,-18,1.76e-05,1006.0,0.0,2.14,18.18099327,364.5829584,7.62
972,2002,NURI,20061100,14.3,123.9,-15,1.8e-05,1006.0,0.0,1.9,18.16600441,316.5491294,13.98
973,2002,NURI,20061103,14.5,123.4,-12,1.82e-05,1005.0,0.0,1.75,19.42610955,260.8316866,11.79
974,2002,NURI,20061106,14.7,122.9,-9,1.85e-05,1004.0,0.0,1.76,19.41103207,206.7740281,5.64
975,2002,NURI,20061109,14.9,122.35,-6,1.87e-05,1004.0,0.0,2.45,21.06425236,150.7600559,2.16
976,2002,NURI,20061112,15.1,121.8,-3,1.89e-05,1004.0,0.0,2.16,21.04700514,103.6942248,0.39
977,2002,NURI,20061115,15.45,121.15,0,1.94e-05,1003.0,0.0,2.13,26.60963624,95.57198381,2.55
978,2002,NURI,20061118,15.8,120.5,3,1.98e-05,1002.0,0.0,0.69,26.57504098,142.3999295,9.33
979,2002,NURI,20061121,15.95,119.95,6,2e-05,1002.0,0.0,1.19,20.39229786,185.7718403,16.08
980,2002,NURI,20061200,16.1,119.4,9,2.02e-05,1002.0,0.0,3.14,20.37811226,237.0459969,23.19
981,2002,NURI,20061203,16.25,118.85,12,2.03e-05,1001.0,0.0,4.08,20.36379822,292.0355701,38.7
982,2002,NURI,20061206,16.4,118.3,15,2.05e-05,1000.0,0.0,5.55,20.34935585,348.9422836,32.58
983,2002,NURI,20061209,16.6,117.95,18,2.08e-05,999.0,17.5,4.79,14.478948,392.0367055,18.27
984,2002,NURI,20061212,16.8,117.6,21,2.1e-05,998.0,35.0,3.95,14.4677759,435.0812774,3.87
985,2002,NURI,20061215,17.15,117.15,24,2.14e-05,998.0,35.0,2.41,20.54787755,495.9692521,4.14
986,2015,LINFA,20100706,13.8,124.8,-24,1.73e-05,1004.0,0.0,1.27,0.0,422.2653043,31.71
987,2015,LINFA,20100709,13.8,124.55,-21,1.73e-05,1005.0,0.0,1.59,9.008847794,395.8904045,32.85
988,2015,LINFA,20100712,13.8,124.3,-18,1.73e-05,1006.0,0.0,1.6,9.008847794,369.6096667,20.67
989,2015,LINFA,20100715,13.75,124.1,-15,1.73e-05,1006.0,0.0,1.79,7.44208942,350.1977455,13.17
990,2015,LINFA,20100718,13.7,123.9,-12,1.72e-05,1006.0,0.0,1.1,7.443577184,331.1342884,12.24
991,2015,LINFA,20100721,13.45,123.25,-9,1.69e-05,1007.0,0.0,1.11,25.21458028,276.9243353,14.01
992,2015,LINFA,20100800,13.2,122.6,-6,1.66e-05,1008.0,0.0,1.04,25.23712459,234.5664963,16.47
993,2015,LINFA,20100803,13.05,121.9,-3,1.64e-05,1007.0,0.0,2.14,25.90484812,199.1219007,17.43
994,2015,LINFA,20100806,12.9,121.2,0,1.62e-05,1006.0,0.0,2.91,25.91975747,190.5774233,19.56
