YYMMDDHH,PRECIP,WS10M
15033106,0.0,2.78
15033112,0.03,4.27
15033118,0.0,3.37
15040100,0.01,2.35
15040106,0.15999999999999998,2.36
15040112,0.95,4.18
15040118,0.12,3.63
15040200,0.0,2.31
15040206,0.26,2.5
15040212,0.04,3.55
15040218,0.0,3.38
15040300,0.0,2.14
15040306,0.0,1.78
15040312,0.01,3.88
15040318,0.0,3.08
15040400,0.0,1.79
15040406,0.03,1.41
15040412,0.32,1.88
15040418,0.060000000000000005,2.75
15040500,0.0,3.38
15040506,0.18,2.74
15040512,1.0,3.2
15040518,0.5,1.39
15040600,0.0,1.99
15040606,0.15000000000000002,2.59
15040612,0.04,3.89
15040618,0.0,3.77
15040700,0.0,2.41
15040706,0.0,3.28
15040712,0.01,5.23
15040718,0.0,3.62
15040800,0.0,2.66
15040806,0.01,2.94
15040812,0.01,5.63
15040818,0.01,3.62
15040900,0.01,2.5
15040906,0.07,3.28
15040912,0.47000000000000003,5.37
15040918,0.3500000000000001,3.54
15041000,0.0,2.49
15041006,0.18000000000000002,2.75
15041012,0.38,4.11
15041018,0.45999999999999996,3.65
15041100,0.15,2.47
15041106,0.54,2.82
15041112,0.11,4.43
15041118,0.0,3.61
15041200,0.0,2.23
15041206,0.0,2.78
15041212,0.02,3.02
15041218,0.16,2.85
15041300,0.08,1.85
15041306,0.09,1.98
15041312,0.060000000000000005,1.37
15041318,0.09000000000000001,0.8
15041400,0.2,2.16
15041406,0.79,2.11
15041412,0.17,2.23
15041418,0.05,4.6
15041500,0.060000000000000005,3.47
15041506,0.23,3.42
15041512,0.69,4.6
15041518,1.13,3.66
15041600,1.19,2.41
15041606,1.35,2.17
15041612,0.21,2.66
15041618,0.52,2.52
15041700,0.31,2.47
15041706,0.43999999999999995,2.89
15041712,0.22999999999999998,4.04
15041718,0.13,3.73
15041800,0.04,3.22
15041806,0.06,3.26
15041812,0.1,4.34
15041818,1.0899999999999999,3.27
15041900,1.6,2.1
15041906,1.08,2.25
15041912,0.30000000000000004,2.39
15041918,0.16999999999999998,1.49
15042000,0.27,1.44
15042006,0.32999999999999996,1.55
15042012,0.13,1.24
15042018,0.14,1.18
15042100,0.44000000000000006,0.02
15042106,1.3399999999999999,1.32
15042112,2.21,2.48
15042118,0.91,1.93
15042200,0.8300000000000001,2.26
15042206,1.34,2.83
15042212,0.28,4.88
15042218,0.15,3.45
15042300,0.37,2.88
15042306,0.44,2.94
15042312,0.75,5.83
15042318,0.11999999999999998,3.81
15042400,0.54,2.5
15042406,1.6300000000000001,2.97
15042412,0.8800000000000001,4.59
15042418,0.6499999999999999,3.37
15042500,0.21,2.6
15042506,0.21000000000000002,2.8
15042512,0.04,4.56
15042518,0.0,3.5
15042600,0.0,2.59
15042606,0.02,3.31
15042612,0.02,4.59
15042618,0.07,3.49
15042700,0.11,2.46
15042706,0.33,2.71
15042712,0.14,3.67
15042718,0.02,3.54
15042800,0.0,2.29
15042806,0.0,2.26
15042812,0.01,1.41
15042818,0.0,0.93
15042900,0.0,0.98
15042906,0.0,2.03
15042912,0.0,1.67
15042918,0.0,1.64
15043000,0.0,1.62
15043006,0.0,2.06
15043012,0.0,1.19
15043018,0.0,0.99
15050100,0.0,2.24
15050106,0.0,2.53
15050112,0.13,2.57
15050118,0.060000000000000005,2.65
15050200,0.03,1.68
15050206,0.09,2.28
15050212,0.15,3.12
15050218,0.18999999999999997,2.86
15050300,0.24,2.32
15050306,0.8200000000000001,2.2
15050312,2.16,2.47
15050318,1.19,1.96
15050400,0.62,2.02
15050406,0.56,2.2
15050412,0.42000000000000004,2.37
15050418,0.39,1.18
15050500,1.1400000000000001,1.16
15050506,0.8899999999999999,1.57
15050512,0.14,1.62
15050518,0.0,1.24
15050600,0.03,1.63
15050606,0.04,2.12
15050612,0.07999999999999999,1.12
15050618,0.01,1.19
15050700,0.0,1.56
15050706,0.02,1.88
15050712,0.060000000000000005,1.28
15050718,0.25,0.6
15050800,1.03,1.15
15050806,0.41,1.82
15050812,0.13,2.26
15050818,0.12,2.24
15050900,0.16,1.75
15050906,0.36,1.76
15050912,0.05,2.42
15050918,0.16999999999999998,1.06
15051000,0.88,3.15
15051006,1.83,2.62
15051012,0.14,5
15051018,0.060000000000000005,3.36
15051100,0.0,2.1
15051106,0.0,2.1
15051112,0.01,2.41
15051118,0.0,1.8
15051200,0.12,0.92
15051206,0.29,2.38
15051212,0.17,3.63
15051218,0.03,2.97
15051300,0.09,2.62
15051306,0.59,3.16
15051312,0.060000000000000005,4.73
15051318,0.0,3.93
15051400,0.02,3.27
15051406,0.24000000000000002,3.46
15051412,0.02,4.7
15051418,0.0,3.86
15051500,0.0,2.72
15051506,0.09000000000000001,2.86
15051512,1.02,3.96
15051518,0.03,3.18
15051600,0.0,1.76
15051606,0.04,2.46
15051612,0.01,2.73
15051618,0.03,2.12
15051700,0.01,1.38
15051706,0.0,2.44
15051712,0.0,3.86
15051718,0.0,2.74
15051800,0.0,2.05
15051806,0.0,2.35
15051812,0.0,1.21
15051818,0.0,0.97
15051900,0.0,0.46
15051906,0.0,1.42
15051912,0.0,2.27
15051918,0.0,2.99
15052000,0.0,1.69
15052006,0.0,0.41
15052012,0.0,2.06
15052018,0.21,2.67
15052100,0.25,1.57
15052106,0.33999999999999997,0.53
15052112,0.29000000000000004,2.17
15052118,0.96,2.29
15052200,0.31999999999999995,1.11
15052206,0.27,0.96
15052212,0.07,1.78
15052218,0.16999999999999998,0.76
15052300,0.68,0.78
15052306,0.38,0.78
15052312,0.07,0.76
15052318,0.060000000000000005,2.1
15052400,0.060000000000000005,1.86
15052406,0.0,2.04
15052412,0.0,2.72
15052418,0.13,2.77
15052500,0.04,1.72
15052506,0.02,0.95
15052512,0.01,1.16
15052518,0.51,1.84
15052600,0.91,1.88
15052606,0.21999999999999997,1.12
15052612,0.11,1.43
15052618,0.26999999999999996,1.78
15052700,0.32,1.37
15052706,0.22999999999999998,0.46
15052712,0.05,2.2
15052718,0.62,2.16
15052800,0.74,1.22
15052806,0.51,1.01
15052812,0.04,1.75
15052818,0.0,2.27
15052900,0.0,1.31
15052906,0.0,0.64
15052912,0.53,0.69
15052918,1.28,1.37
15053000,2.25,1.75
15053006,1.9200000000000002,0.25
15053012,1.9899999999999998,1.97
15053018,1.83,2.07
15053100,0.72,1.35
15053106,0.19,0.9
15053112,0.09,0.86
15053118,0.06,1.43
15060100,0.73,2.04
15060106,1.0999999999999999,2.64
15060112,0.26999999999999996,3.25
15060118,0.5,2.66
15060200,0.5000000000000001,2.43
15060206,0.53,2.81
15060212,0.26,4.03
15060218,0.64,2.57
15060300,0.89,1.92
15060306,1.04,1.67
15060312,0.24000000000000002,0.67
15060318,0.35000000000000003,0.61
15060400,0.8700000000000001,1.68
15060406,0.8300000000000001,2.18
15060412,0.21000000000000002,2.95
15060418,0.0,3
15060500,0.01,1.93
15060506,0.21000000000000002,2.46
15060512,2.4899999999999998,2.74
15060518,3.6,2.03
15060600,1.12,1.31
15060606,2.33,1.93
15060612,3.4300000000000006,2.81
15060618,2.9299999999999997,2.15
15060700,5.640000000000001,2.02
15060706,5.7,1.97
15060712,1.87,2.34
15060718,0.22000000000000003,1.78
15060800,0.8200000000000001,1.82
15060806,1.69,1.66
15060812,1.22,1.53
15060818,1.3699999999999999,0.94
15060900,1.53,1.26
15060906,1.42,1.91
15060912,0.64,1.7
15060918,1.01,1.37
15061000,1.2,1.62
15061006,1.3199999999999998,1.44
15061012,0.99,1.87
15061018,1.17,2.01
15061100,0.71,1.6
15061106,0.69,1.74
15061112,0.2,1.78
15061118,0.6399999999999999,1.57
15061200,0.79,1.78
15061206,0.5399999999999999,2.19
15061212,0.13999999999999999,3.62
15061218,0.19,2.62
15061300,0.1,2.19
15061306,0.24000000000000002,2.46
15061312,0.28,3.1
15061318,0.27,2.61
15061400,0.4600000000000001,2.13
15061406,0.74,2.18
15061412,0.5700000000000001,2.7
15061418,0.21000000000000002,2.3
15061500,0.77,2.15
15061506,1.51,2.42
15061512,1.1400000000000001,3.72
15061518,1.03,2.61
15061600,2.37,2.28
15061606,2.07,2.07
15061612,0.97,3.4
15061618,1.22,2.11
15061700,1.35,1.66
15061706,1.9000000000000001,1.5
15061712,0.87,1.36
15061718,1.02,1.51
15061800,2.46,1.52
15061806,3.1600000000000006,0.8
15061812,3.0199999999999996,1.4
15061818,5.05,1.57
15061900,3.7500000000000004,1.57
15061906,0.95,0.62
15061912,0.2,2.31
15061918,1.35,1.88
15062000,3.55,1.64
15062006,2.95,1.02
15062012,1.7200000000000002,0.68
15062018,3.08,1.12
15062100,3.79,1.45
15062106,1.5399999999999998,1.77
15062112,1.15,3.88
15062118,1.54,1.78
15062200,0.9900000000000001,1.76
15062206,0.44000000000000006,1.86
15062212,0.4,2.74
15062218,1.28,1.85
15062300,1.2799999999999998,1.83
15062306,1.7000000000000002,1.79
15062312,0.8799999999999999,2.34
15062318,0.4600000000000001,1.7
15062400,0.5499999999999999,1.81
15062406,0.4600000000000001,1.47
15062412,0.41,2.68
15062418,0.5399999999999999,1.87
15062500,0.64,1.63
15062506,0.49999999999999994,1.7
15062512,0.10999999999999999,2.22
15062518,0.12000000000000001,2.38
15062600,0.42000000000000004,1.79
15062606,0.35,1.85
15062612,0.64,2.43
15062618,1.1599999999999997,2.08
15062700,0.30000000000000004,1.65
15062706,0.07,1.24
15062712,0.060000000000000005,1.84
15062718,0.16,1.24
15062800,0.03,0.33
15062806,0.05,0.46
15062812,0.13,1.7
15062818,0.8500000000000001,1.94
15062900,1.01,1.08
15062906,0.45,1.15
15062912,0.42000000000000004,1.33
15062918,1.8199999999999998,2.41
15063000,4.140000000000001,1.67
15063006,4.33,1.57
15063012,0.22,2.51
15063018,0.09,2.84
15070100,0.11,2.15
15070106,0.15999999999999998,1.9
15070112,1.01,3.29
15070118,1.5999999999999999,2.88
15070200,0.7099999999999999,2.38
15070206,0.68,2.11
15070212,0.15,3.71
15070218,0.27,2.42
15070300,0.09,2.33
15070306,0.02,1.59
15070312,0.06,2.33
15070318,0.42000000000000004,3.76
15070400,2.14,3.77
15070406,6.6,3.71
15070412,3.15,4.98
15070418,5.13,3.61
15070500,1.7200000000000002,4.15
15070506,1.6700000000000002,2.8
15070512,3.9600000000000004,6.47
15070518,10.469999999999999,4.45
15070600,7.069999999999999,3.71
15070606,5.75,4.36
15070612,8.99,6.89
15070618,5.8100000000000005,3.04
15070700,1.97,2.37
15070706,4.4799999999999995,2.49
15070712,1.73,5.95
15070718,1.83,3.08
15070800,4.47,2.57
15070806,3.9799999999999995,2.86
15070812,2.16,5.47
15070818,3.5300000000000002,2.49
15070900,29.619999999999997,2.45
15070906,1.75,3.59
15070912,9.48,5.04
15070918,8.66,4.04
15071000,3.89,3.75
15071006,2.6900000000000004,3.61
15071012,4.34,6.31
15071018,1.15,4.75
15071100,1.04,3.93
15071106,2.1999999999999997,4.13
15071112,0.44000000000000006,6.75
15071118,1.23,4.83
15071200,1.2599999999999998,4.18
15071206,1.42,4.38
15071212,1.0,6.41
15071218,1.04,3.4
15071300,1.0299999999999998,2.45
15071306,0.9500000000000001,2.86
15071312,0.51,4.6
15071318,0.30999999999999994,2.39
15071400,0.11,1.74
15071406,0.23,1.8
15071412,0.03,4.83
15071418,0.04,2.94
15071500,0.060000000000000005,2.26
15071506,0.09,2.65
15071512,0.13,4.84
15071518,0.31,2.52
15071600,0.31999999999999995,2.26
15071606,0.19,2.08
15071612,0.56,5.22
15071618,2.09,4.26
15071700,1.4699999999999998,3.02
15071706,0.48,2.31
15071712,1.9999999999999998,4.86
15071718,2.83,2.73
15071800,2.87,2.41
15071806,1.9,2.21
15071812,0.26,4.51
15071818,0.28,2.98
15071900,0.25,2.07
15071906,0.060000000000000005,1.83
15071912,0.01,3.48
15071918,0.0,1.67
15072000,0.0,0.93
15072006,0.0,0.71
15072012,0.05,1.06
15072018,0.1,0.17
15072100,0.49999999999999994,1.29
15072106,0.26,1.87
15072112,0.05,1.53
15072118,0.03,1.33
15072200,0.09000000000000001,1.94
15072206,0.14,1.53
15072212,1.34,0.47
15072218,7.75,2.34
15072300,12.08,1.53
15072306,1.41,1.33
15072312,0.04,3.2
15072318,1.8199999999999998,2.52
15072400,1.54,2.52
15072406,2.27,2.04
15072412,0.6100000000000001,3.46
15072418,2.12,2.28
15072500,1.77,1.91
15072506,0.87,1.24
15072512,1.28,1.56
15072518,2.23,1.63
15072600,1.9700000000000002,1.11
15072606,2.22,0.47
15072612,0.7300000000000002,1.08
15072618,1.33,0.95
15072700,3.1,1.45
15072706,2.04,0.86
15072712,5.62,0.46
15072718,5.470000000000001,1.64
15072800,1.43,1.08
15072806,1.05,1.48
15072812,0.5800000000000001,2.29
15072818,1.48,1.63
15072900,0.51,1.53
15072906,1.78,1.92
15072912,0.51,1.16
15072918,0.13,1.18
15073000,0.43999999999999995,1.81
15073006,0.6400000000000001,1.79
15073012,0.29000000000000004,2.94
15073018,0.38,2.08
15073100,1.03,1.92
15073106,1.6099999999999999,2.28
15073112,0.19,3.04
15073118,0.0,2.76
15080100,0.0,1.96
15080106,0.0,2.04
15080112,0.35,1.74
15080118,2.5300000000000002,1.69
15080200,2.3200000000000003,1.23
15080206,3.62,1.35
15080212,2.02,1.76
15080218,0.6400000000000001,1.8
15080300,0.35000000000000003,1.62
15080306,0.49,1.45
15080312,0.24000000000000002,1.95
15080318,0.26,0.63
15080400,0.28,1.05
15080406,0.51,0.89
15080412,1.08,0.16
15080418,1.9300000000000002,1.61
15080500,2.3899999999999997,1.21
15080506,3.39,1.98
15080512,3.8200000000000003,3.62
15080518,3.09,2.48
15080600,1.9700000000000002,2.34
15080606,2.3800000000000003,1.89
15080612,1.3800000000000001,3.61
15080618,2.8200000000000003,3.1
15080700,1.75,2.36
15080706,0.24,2.46
15080712,0.25,5.37
15080718,0.08,3.07
15080800,0.1,2.92
15080806,0.36000000000000004,3.54
15080812,0.72,5.51
15080818,0.32,3.23
15080900,1.72,2.34
15080906,0.8500000000000001,2.32
15080912,2.24,3.84
15080918,5.2,1.96
15081000,0.6300000000000001,1.71
15081006,0.6399999999999999,1.69
15081012,0.7100000000000002,3.72
15081018,0.63,1.73
15081100,0.41999999999999993,1.53
15081106,0.11,0.7
15081112,0.79,1.85
15081118,2.69,1.44
15081200,1.55,0.89
15081206,0.41000000000000003,0.73
15081212,2.7,0.84
15081218,5.619999999999999,1.07
15081300,3.45,1.39
15081306,2.7199999999999998,1.63
15081312,1.1800000000000002,1.49
15081318,0.98,0.89
15081400,3.3499999999999996,1.02
15081406,4.62,0.86
15081412,1.04,0.96
15081418,0.42000000000000004,1.21
15081500,0.8600000000000001,0.86
15081506,0.43,0.84
15081512,0.07,1.46
15081518,0.17,1
15081600,0.43000000000000005,1.55
15081606,0.43,1.07
15081612,0.87,0.55
15081618,1.79,1.17
15081700,1.65,1.43
15081706,0.53,1.3
15081712,0.12,0.64
15081718,0.37,1.82
15081800,1.1099999999999999,1.46
15081806,1.6300000000000001,0.66
15081812,2.04,1.77
15081818,1.8800000000000001,2.18
15081900,2.5700000000000003,2.1
15081906,0.37,2.41
15081912,0.68,3.1
15081918,1.2999999999999998,3.02
15082000,0.47000000000000003,2.71
15082006,0.49,3.37
15082012,0.81,7.02
15082018,2.96,5.92
15082100,2.5900000000000003,5.75
15082106,4.31,6.22
15082112,12.81,7.49
15082118,10.39,6.69
15082200,7.629999999999999,6.76
15082206,11.98,6.77
15082212,11.89,7.53
15082218,3.78,5.88
15082300,2.36,3.85
15082306,1.6,4.66
15082312,2.6799999999999997,6.89
15082318,1.7600000000000002,4.28
15082400,2.44,2.86
15082406,3.18,2.78
15082412,3.3000000000000003,4.76
15082418,2.51,3.22
15082500,1.59,2.29
15082506,0.61,1.65
15082512,0.43000000000000005,3.97
15082518,0.22000000000000003,2.48
15082600,0.16,1.45
15082606,0.08,0.93
15082612,0.01,2.68
15082618,0.0,1.81
15082700,0.0,1.53
15082706,0.0,0.75
15082712,0.35,0.63
15082718,2.39,0.82
15082800,3.6,1.19
15082806,5.07,1.78
15082812,3.65,2.65
15082818,3.46,1.88
15082900,2.92,1.21
15082906,0.9500000000000002,1.2
15082912,0.09,0.34
15082918,0.6,1.97
15083000,2.74,2.16
15083006,3.2499999999999996,1.71
15083012,0.8,2.23
15083018,1.67,2.16
15083100,1.83,1.93
15083106,0.8700000000000001,1.63
15083112,0.32000000000000006,1.85
15083118,0.09000000000000001,2.05
15090100,0.08,1.66
15090106,0.060000000000000005,1.45
15090112,1.09,1.52
15090118,1.81,0.95
15090200,2.5999999999999996,1.48
15090206,2.97,1.72
15090212,2.16,2.51
15090218,4.83,2.13
15090300,5.430000000000001,1.96
15090306,4.6,2
15090312,2.54,2.47
15090318,0.86,1.65
15090400,0.8400000000000001,1.49
15090406,3.53,1.71
15090412,0.45999999999999996,1.44
15090418,0.6699999999999999,1.27
15090500,3.5199999999999996,1.25
15090506,2.0500000000000003,1.16
15090512,2.54,0.48
15090518,3.21,1.48
15090600,3.5799999999999996,1.08
15090606,1.96,0.97
15090612,0.63,2.54
15090618,1.1400000000000001,2.31
15090700,0.66,2.06
15090706,1.2,1.65
15090712,0.39,2.38
15090718,0.81,2.17
15090800,0.49999999999999994,2.05
15090806,0.32,0.87
15090812,0.9299999999999999,1.79
15090818,3.7499999999999996,2.41
15090900,4.640000000000001,1.89
15090906,1.4600000000000002,1.25
15090912,0.77,2.52
15090918,2.02,2.69
15091000,1.97,2.44
15091006,1.8,2
15091012,5.1,2.76
15091018,10.58,2.25
15091100,6.17,2.03
15091106,3.73,1.79
15091112,1.1900000000000002,3.26
15091118,1.8800000000000001,2.17
15091200,1.18,1.96
15091206,0.55,1.07
15091212,1.52,2.5
15091218,2.3600000000000003,1.16
15091300,3.4799999999999995,0.95
15091306,5.91,1.48
15091312,2.67,2.58
15091318,4.1499999999999995,1.52
15091400,3.77,0.98
15091406,3.8499999999999996,0.61
15091412,3.08,1.81
15091418,3.1400000000000006,1.08
15091500,3.85,1.6
15091506,1.95,1.63
15091512,1.19,0.94
15091518,1.3099999999999998,1.78
15091600,1.52,1.72
15091606,1.77,1.26
15091612,0.9500000000000001,1.57
15091618,4.91,1.7
15091700,4.8,1.53
15091706,1.8199999999999998,1.65
15091712,0.53,2.07
15091718,0.41000000000000003,1.89
15091800,2.6899999999999995,1.93
15091806,3.6100000000000003,1.88
15091812,1.13,2.79
15091818,1.11,2.15
15091900,0.77,1.88
15091906,1.51,1.99
15091912,0.7499999999999999,2.04
15091918,0.6199999999999999,1.73
15092000,0.44000000000000006,1.76
15092006,0.18,1.69
15092012,0.06,1.12
15092018,0.6499999999999999,1.39
15092100,2.55,1.61
15092106,3.2,1.36
15092112,2.18,1.28
15092118,2.41,0.74
15092200,4.5600000000000005,2.52
15092206,0.5,1.77
15092212,0.11,1.22
15092218,1.21,0.29
15092300,3.4799999999999995,0.7
15092306,7.12,1.23
15092312,1.8000000000000003,2.32
15092318,0.4,2.76
15092400,0.43000000000000005,2.31
15092406,0.72,1.64
15092412,0.5800000000000001,2.72
15092418,0.6499999999999999,2.82
15092500,0.4600000000000001,2.22
15092506,0.72,1.71
15092512,1.39,3.33
15092518,1.8699999999999997,2.49
15092600,1.5499999999999998,2.54
15092606,0.97,2.18
15092612,0.21000000000000002,3.89
15092618,0.32,2.69
15092700,0.49,2.89
15092706,0.9299999999999999,2.83
15092712,1.0,4.18
15092718,1.32,2.83
15092800,1.21,3.02
15092806,1.2799999999999998,3.19
15092812,1.37,4.72
15092818,2.6900000000000004,3.15
15092900,1.28,2.22
15092906,0.9,1.81
15092912,0.85,3.17
15092918,0.36,1.62
15093000,0.34,0.55
15093006,0.39,1.41
15093012,0.46,1.52
15093018,3.2400000000000007,1.42
15100100,5.76,1.59
15100106,3.5199999999999996,1.44
15100112,2.6900000000000004,1.81
15100118,3.95,1.37
15100200,23.519999999999996,0.44
15100206,23.39,4.65
15100212,4.98,5.15
15100218,1.1300000000000001,3.71
15100300,0.38,1.83
15100306,0.9600000000000001,1.87
15100312,0.19,2.14
15100318,0.12000000000000001,1.6
15100400,0.12000000000000001,1.68
15100406,0.18,1.61
15100412,8.77,2.01
15100418,5.89,1.96
15100500,5.82,2.24
15100506,3.78,2.39
15100512,4.7299999999999995,3.55
15100518,4.21,2
15100600,5.22,1.98
15100606,10.77,2.15
15100612,2.239999999999999,4.09
15100618,0.0,2.12
15100700,0.0,1.67
15100706,0.0,2.03
15100712,0.54,2.17
15100718,0.43000000000000005,1.13
15100800,0.33,1.47
15100806,0.33999999999999997,1.02
15100812,0.31,1.21
15100818,0.56,1.78
15100900,1.04,1.48
15100906,0.67,1.28
15100912,0.24000000000000002,1.81
15100918,0.30000000000000004,1.8
15101000,0.08999999999999998,1.66
15101006,0.03,1.51
15101012,0.01,1.31
15101018,0.0,1.95
15101100,0.02,1.94
15101106,0.01,1.43
15101112,0.19,1.15
15101118,1.89,1.73
15101200,2.83,1.75
15101206,2.82,1.72
15101212,1.26,1.93
15101218,4.91,1.61
15101300,7.67,1.91
15101306,7.17,2.58
15101312,2.3499999999999996,3.66
15101318,6.050000000000001,2.68
15101400,6.630000000000001,1.84
15101406,1.5100000000000002,1.36
15101412,1.01,1.96
15101418,1.84,2.08
15101500,5.5,2.31
15101506,1.79,2.3
15101512,0.09,2.19
15101518,0.01,0.99
15101600,0.0,1.11
15101606,0.1,1.03
15101612,0.62,2.34
15101618,1.56,1.81
15101700,2.34,1.74
15101706,2.7199999999999998,3.04
15101712,3.93,4.8
15101718,9.139999999999999,5.61
15101800,17.87,7.92
15101806,3.2800000000000002,11.28
15101812,14.780000000000001,12.86
15101818,10.829999999999998,10.58
15101900,3.4,9.15
15101906,3.690000000000001,7.38
15101912,3.05,8.96
15101918,2.54,5.69
15102000,5.21,5.39
15102006,2.7300000000000004,4.45
15102012,0.13,7.63
15102018,0.04,4.64
15102100,0.0,3.76
15102106,0.0,3.27
15102112,0.0,6.5
15102118,0.0,3.56
15102200,0.0,3.11
15102206,0.0,2.62
15102212,0.0,4.86
15102218,0.0,3.33
15102300,0.0,2.33
15102306,0.0,1.84
15102312,0.0,2.68
15102318,0.0,1.91
15102400,0.0,1.65
15102406,0.0,1.44
15102412,0.0,1.01
15102418,0.0,1.35
15102500,0.0,1.83
15102506,0.0,2.08
15102512,0.0,2.3
15102518,0.0,1.98
15102600,0.0,1.77
15102606,0.0,1.77
15102612,0.14,2.36
15102618,0.1,2.34
15102700,0.13,1.89
15102706,0.63,1.78
15102712,0.27,2.87
15102718,0.01,2.28
15102800,0.060000000000000005,2.19
15102806,0.08,2.54
15102812,0.060000000000000005,4.47
15102818,0.0,2.87
15102900,0.0,2.7
15102906,0.0,2.54
15102912,0.01,4.72
15102918,0.03,2.43
15103000,0.13,2.38
15103006,0.38,2.31
15103012,0.48000000000000004,4.13
15103018,0.27,2.89
15103100,0.21000000000000002,2.34
15103106,0.56,2.73
15103112,2.81,4.5
15103118,3.1399999999999997,3.86
15110100,2.56,3.1
15110106,3.0599999999999996,2.9
15110112,2.27,4.12
15110118,1.21,2.78
15110200,0.66,2.62
15110206,0.58,2.66
15110212,1.79,4.83
15110218,2.31,2.63
15110300,2.54,2.42
15110306,3.7199999999999998,2.53
15110312,0.81,4.49
15110318,0.22,2.9
15110400,0.35000000000000003,2.8
15110406,0.79,2.33
15110412,1.4299999999999997,4.68
15110418,0.45,2.19
15110500,1.0699999999999998,2.41
15110506,2.5300000000000002,2.41
15110512,0.6100000000000001,4.82
15110518,0.27999999999999997,2.62
15110600,0.47000000000000003,2.23
15110606,0.59,2.47
15110612,0.21999999999999995,4.5
15110618,0.09999999999999999,2.99
15110700,0.060000000000000005,2.43
15110706,0.09,2.18
15110712,0.44,3.59
15110718,0.21,2.44
15110800,0.08,2.49
15110806,0.19,2.68
15110812,1.33,4.51
15110818,4.54,2.44
15110900,1.33,2.36
15110906,3.9000000000000004,2.52
15110912,7.53,4.35
15110918,3.2399999999999998,3.18
15111000,1.6099999999999999,2.98
15111006,1.6199999999999999,3.05
15111012,0.49999999999999994,5.06
15111018,1.43,2.99
15111100,2.17,2.84
15111106,1.8499999999999999,2.99
15111112,0.19000000000000003,5.23
15111118,0.6400000000000001,3
15111200,2.12,2.56
15111206,2.8200000000000003,2.59
15111212,1.96,4.72
15111218,1.91,2.59
15111300,1.07,2.37
15111306,1.2200000000000002,2.35
15111312,0.25999999999999995,3.63
15111318,0.18,2.44
15111400,0.79,2.3
15111406,0.94,2.29
15111412,0.9299999999999999,3.54
15111418,0.48,2.44
15111500,0.060000000000000005,2.25
15111506,0.82,2.37
15111512,2.1599999999999997,4.62
15111518,0.8300000000000001,2.68
15111600,1.3299999999999998,2.52
15111606,0.77,2.72
15111612,1.07,4.66
15111618,0.5,2.62
15111700,0.25,2.56
15111706,0.08,2.6
15111712,0.29,4.72
15111718,0.6799999999999999,2.73
15111800,0.8500000000000001,2.36
15111806,1.62,2.23
15111812,4.6899999999999995,4.35
15111818,0.6400000000000001,2.82
15111900,1.47,2.38
15111906,0.79,2.58
15111912,0.16000000000000003,5.76
15111918,0.36,3.02
15112000,0.05,3.35
15112006,0.44999999999999996,3.1
15112012,0.27,5.33
15112018,0.67,3.41
15112100,0.38000000000000006,2.52
15112106,0.09999999999999999,2.9
15112112,0.72,5.14
15112118,1.02,3.27
15112200,1.55,2.28
15112206,1.0899999999999999,2.16
15112212,0.54,4.16
15112218,0.66,2.45
15112300,0.03,2.44
15112306,0.34,2.17
15112312,0.77,3.77
15112318,0.3,2.52
15112400,0.09,2.21
15112406,0.11000000000000001,1.88
15112412,0.84,4.39
15112418,5.639999999999999,2.83
15112500,5.18,2.32
15112506,3.4099999999999997,2.5
15112512,0.53,4.21
15112518,0.19,2.42
15112600,0.14,2.17
15112606,0.54,2.42
15112612,0.84,3.74
15112618,0.8500000000000001,2.56
15112700,0.39,2.31
15112706,0.6199999999999999,2.57
15112712,0.63,5.02
15112718,1.9200000000000002,3.14
15112800,1.7200000000000002,2.88
15112806,1.5299999999999998,3.06
15112812,1.6400000000000001,5.51
15112818,5.32,3.69
15112900,5.720000000000001,2.88
15112906,7.34,3.26
15112912,1.56,5.67
15112918,0.15000000000000002,3.35
15113000,0.28,2.86
15113006,0.63,2.77
15113012,1.38,4.43
15113018,1.42,3.2
15120100,1.05,2.84
15120106,2.0700000000000003,2.73
15120112,2.92,4.5
15120118,1.41,2.66
15120200,0.08,2.37
15120206,0.09999999999999999,2.33
15120212,0.01,3.96
15120218,0.0,2.38
15120300,0.0,1.94
15120306,0.0,2.31
15120312,0.24999999999999997,4.4
15120318,0.08,2.56
15120400,0.13,2.61
15120406,0.15000000000000002,2.85
15120412,0.51,5.36
15120418,0.6,3.72
15120500,3.96,2.63
15120506,8.200000000000001,2.96
15120512,6.159999999999999,5.63
15120518,4.75,3.28
15120600,3.58,1.95
15120606,6.59,2.28
15120612,1.6600000000000001,3.18
15120618,0.6599999999999999,2.58
15120700,0.42000000000000004,2.1
15120706,0.43000000000000005,2.34
15120712,1.44,4.1
15120718,1.6199999999999999,3.06
15120800,2.02,2.99
15120806,1.95,3
15120812,0.74,5.32
15120818,0.57,3.41
15120900,1.43,3.02
15120906,1.4200000000000002,3.19
15120912,0.7,5.42
15120918,1.31,2.73
15121000,4.34,2.18
15121006,1.4600000000000002,2.12
15121012,0.08,1.83
15121018,0.04,1.28
15121100,0.02,1.8
15121106,0.17,1.81
15121112,0.99,1.83
15121118,0.41999999999999993,2.15
15121200,0.04,1.79
15121206,0.02,1.92
15121212,0.0,2.84
15121218,0.08,2.37
15121300,0.42000000000000004,2.03
15121306,0.16000000000000003,1.95
15121312,0.0,3.49
15121318,0.0,2.76
15121400,0.31,2.17
15121406,0.48,2.18
15121412,5.05,4.49
