YYMMDDHH,PRECIP,WS10M
15080606,1.37,1.89
15080609,0.81,2.55
15080612,0.5700000000000001,3.61
15080615,1.3,3.98
15080618,1.52,3.1
15080621,1.25,2.45
15080700,0.5,2.36
15080703,0.12,2.54
15080706,0.12000000000000001,2.46
15080709,0.21,4.22
15080712,0.04,5.37
15080715,0.03,5.08
15080718,0.05,3.07
15080721,0.03,2.97
15080800,0.07,2.92
15080803,0.15000000000000002,3.45
15080806,0.21000000000000002,3.54
15080809,0.39,4.46
15080812,0.33,5.51
15080815,0.17,5.4
15080818,0.15000000000000002,3.23
15080821,0.84,2.32
15080900,0.88,2.34
15080903,0.62,2.5
15080906,0.22999999999999998,2.32
15080909,0.62,3.61
15080912,1.62,3.84
15080915,3.0,3.77
15080918,2.2,1.96
15080921,0.55,1.84
15081000,0.08,1.71
15081003,0.08,1.71
15081006,0.56,1.69
15081009,0.53,2.78
15081012,0.18,3.72
15081015,0.29000000000000004,3.33
15081018,0.33999999999999997,1.73
15081021,0.29,1.68
15081100,0.13,1.53
15081103,0.07,0.7
15081106,0.04,0.7
15081109,0.21999999999999997,1.16
15081112,0.5700000000000001,1.85
15081115,1.27,1.81
15081118,1.42,1.44
15081121,0.78,1.18
15081200,0.77,0.89
15081203,0.33,0.55
15081206,0.08,0.73
15081209,0.6,0.28
15081212,2.0999999999999996,0.84
15081215,2.9,1.62
15081218,2.72,1.07
15081221,1.6500000000000001,0.64
15081300,1.7999999999999998,1.39
15081303,1.27,1.65
15081306,1.45,1.63
15081309,0.94,1.86
15081312,0.24,1.49
15081315,0.33,0.92
15081318,0.6499999999999999,0.89
15081321,1.38,1.1
15081400,1.9699999999999998,1.02
15081403,2.27,1.03
15081406,2.3499999999999996,0.86
15081409,0.88,0.96
15081412,0.16,0.96
15081415,0.15,1.18
15081418,0.27,1.21
15081421,0.44000000000000006,1.21
15081500,0.42,0.86
15081503,0.26,0.22
15081506,0.16999999999999998,0.84
15081509,0.060000000000000005,1.45
15081512,0.01,1.46
15081515,0.06,1.19
15081518,0.11000000000000001,1
15081521,0.18,1.36
15081600,0.25,1.55
15081603,0.25,1.6
15081606,0.18,1.07
15081609,0.49,0.82
15081612,0.38,0.55
15081615,0.61,0.94
15081618,1.1800000000000002,1.17
15081621,0.97,1.39
15081700,0.6799999999999999,1.43
15081703,0.33,1.6
15081706,0.2,1.3
15081709,0.11,0.88
15081712,0.01,0.64
15081715,0.09,1.83
15081718,0.28,1.82
15081721,0.55,1.59
15081800,0.56,1.46
15081803,0.73,1.09
15081806,0.8999999999999999,0.66
15081809,1.5,0.58
15081812,0.54,1.77
15081815,0.94,2.84
15081818,0.9400000000000002,2.18
15081821,1.02,2.03
15081900,1.55,2.1
15081903,0.32,2.29
15081906,0.05,2.41
15081909,0.3,3.27
15081912,0.38,3.1
15081915,0.62,3.49
15081918,0.6799999999999999,3.02
15081921,0.35000000000000003,2.79
15082000,0.12,2.71
15082003,0.15000000000000002,2.78
15082006,0.34,3.37
15082009,0.44,5.86
15082012,0.37,7.02
15082015,0.8,6.85
15082018,2.16,5.92
15082021,1.4300000000000002,5.99
15082100,1.16,5.75
15082103,1.6099999999999999,6.26
15082106,2.7,6.22
15082109,6.5600000000000005,5.45
15082112,6.250000000000001,7.49
15082115,5.3,7.58
15082118,5.09,6.69
15082121,4.34,6.16
15082200,3.29,6.76
15082203,3.62,6.77
15082206,8.36,6.77
15082209,8.57,6.76
15082212,3.3200000000000003,7.53
15082215,1.91,7.27
15082218,1.87,5.88
15082221,1.8699999999999999,4.27
15082300,0.49,3.85
15082303,0.8400000000000001,4.63
15082306,0.76,4.66
15082309,1.48,5.75
15082312,1.2,6.89
15082315,0.75,6.01
15082318,1.01,4.28
15082321,1.15,3.2
15082400,1.29,2.86
15082403,1.3900000000000001,2.55
15082406,1.79,2.78
15082409,1.9100000000000001,3.54
15082412,1.3900000000000001,4.76
15082415,0.96,4.28
15082418,1.5499999999999998,3.22
15082421,1.27,2.24
15082500,0.32,2.29
15082503,0.12,2.16
15082506,0.49,1.65
15082509,0.33999999999999997,2.73
15082512,0.09,3.97
15082515,0.1,3.44
15082518,0.12,2.48
15082521,0.1,2
15082600,0.06,1.45
15082603,0.05,1.33
15082606,0.03,0.93
15082609,0.01,1.67
15082612,0.0,2.68
15082615,0.0,2.78
15082618,0.0,1.81
15082621,0.0,1.67
15082700,0.0,1.53
15082703,0.0,1.24
15082706,0.0,0.75
15082709,0.15000000000000002,0.94
15082712,0.2,0.63
15082715,0.78,0.62
15082718,1.61,0.82
15082721,1.8900000000000001,0.87
15082800,1.71,1.19
15082803,2.04,1.58
15082806,3.03,1.78
15082809,2.2199999999999998,2.57
15082812,1.4300000000000002,2.65
15082815,1.7200000000000002,2.49
15082818,1.74,1.88
15082821,1.19,1.7
15082900,1.73,1.21
15082903,0.8200000000000001,0.99
15082906,0.13,1.2
15082909,0.07,1.28
15082912,0.02,0.34
15082915,0.12,1.32
15082918,0.48,1.97
15082921,1.0,2.24
15083000,1.7400000000000002,2.16
15083003,2.01,2.12
15083006,1.24,1.71
15083009,0.47000000000000003,2.23
15083012,0.32999999999999996,2.23
15083015,0.61,2.15
15083018,1.06,2.16
15083021,1.04,2.06
15083100,0.79,1.93
15083103,0.43000000000000005,1.86
15083106,0.44000000000000006,1.63
15083109,0.29000000000000004,2.28
15083112,0.03,1.85
15083115,0.03,2.46
15083118,0.06,2.05
15083121,0.05,1.86
15090100,0.03,1.66
15090103,0.03,1.64
15090106,0.03,1.45
15090109,0.44,1.85
15090112,0.65,1.52
15090115,0.8800000000000001,1.19
15090118,0.9299999999999999,0.95
15090121,1.1099999999999999,0.87
15090200,1.49,1.48
15090203,1.67,1.77
15090206,1.3,1.72
15090209,1.08,2.26
15090212,1.08,2.51
15090215,2.08,2.5
15090218,2.75,2.13
15090221,2.66,2.11
15090300,2.77,1.96
15090303,2.56,1.96
15090306,2.04,2
15090309,1.8800000000000001,2.57
15090312,0.66,2.47
15090315,0.49,2.19
15090318,0.37,1.65
15090321,0.33,1.86
15090400,0.51,1.49
15090403,1.9700000000000002,1.55
15090406,1.56,1.71
15090409,0.38999999999999996,1.78
15090412,0.07,1.44
15090415,0.1,1.5
15090418,0.5700000000000001,1.27
15090421,1.54,1.03
15090500,1.98,1.25
15090503,1.3900000000000001,1.45
15090506,0.6599999999999999,1.16
15090509,1.6600000000000001,0.77
15090512,0.8800000000000001,0.48
15090515,1.4,1.44
15090518,1.81,1.48
15090521,1.8199999999999998,1.26
15090600,1.76,1.08
15090603,1.25,0.98
15090606,0.71,0.97
15090609,0.41,1.45
15090612,0.22,2.54
15090615,0.66,3.32
15090618,0.48,2.31
15090621,0.29000000000000004,2.03
15090700,0.37,2.06
15090703,0.5,2.03
15090706,0.7,1.65
15090709,0.25,1.65
15090712,0.14,2.38
15090715,0.43000000000000005,3.03
15090718,0.38,2.17
15090721,0.31999999999999995,2.13
15090800,0.18,2.05
15090803,0.13,1.32
15090806,0.19,0.87
15090809,0.32,0.17
15090812,0.61,1.79
15090815,1.44,2.81
15090818,2.31,2.41
15090821,2.49,2.09
15090900,2.15,1.89
15090903,1.09,1.58
15090906,0.37,1.25
15090909,0.24,1.66
15090912,0.53,2.52
15090915,1.02,3.5
15090918,1.0,2.69
15090921,0.97,2.3
15091000,1.0,2.44
15091003,1.04,2.34
15091006,0.76,2
15091009,1.8900000000000001,2.33
15091012,3.21,2.76
15091015,4.4,2.97
15091018,6.180000000000001,2.25
15091021,3.13,2
15091100,3.04,2.03
15091103,1.8900000000000001,1.83
15091106,1.8399999999999999,1.79
15091109,0.8200000000000001,2.23
15091112,0.37,3.26
15091115,0.9400000000000001,3.76
15091118,0.94,2.17
15091121,0.61,1.99
15091200,0.5700000000000001,1.96
15091203,0.35,1.42
15091206,0.2,1.07
15091209,0.7,2.38
15091212,0.8200000000000001,2.5
15091215,1.1600000000000001,1.85
15091218,1.2000000000000002,1.16
15091221,1.13,1.14
15091300,2.3499999999999996,0.95
15091303,3.0100000000000002,1
15091306,2.9,1.48
15091309,1.53,2.03
15091312,1.14,2.58
15091315,1.7599999999999998,2.13
15091318,2.3899999999999997,1.52
15091321,1.8399999999999999,1.44
15091400,1.93,0.98
15091403,1.9699999999999998,1.19
15091406,1.88,0.61
15091409,1.6300000000000001,1.24
15091412,1.45,1.81
15091415,1.6700000000000002,1.22
15091418,1.47,1.08
15091421,1.7400000000000002,1.27
15091500,2.11,1.6
15091503,1.34,2.04
15091506,0.61,1.63
15091509,0.65,0.87
15091512,0.54,0.94
15091515,0.71,1.59
15091518,0.6000000000000001,1.78
15091521,0.64,2.1
15091600,0.8800000000000001,1.72
15091603,1.07,1.58
15091606,0.7000000000000001,1.26
15091609,0.45,1.4
15091612,0.5,1.57
15091615,1.92,2.05
15091618,2.99,1.7
15091621,2.6999999999999997,1.48
15091700,2.1,1.53
15091703,1.22,1.66
15091706,0.6,1.65
15091709,0.4,2.16
15091712,0.13,2.07
15091715,0.18,2.08
15091718,0.23,1.89
15091721,0.71,2.04
15091800,1.98,1.93
15091803,2.1,1.88
15091806,1.51,1.88
15091809,0.79,2.6
15091812,0.34,2.79
15091815,0.55,2.75
15091818,0.56,2.15
15091821,0.29000000000000004,2
15091900,0.48000000000000004,1.88
15091903,0.79,1.88
15091906,0.72,1.99
15091909,0.51,2.6
15091912,0.24000000000000002,2.04
15091915,0.36,1.8
15091918,0.26,1.73
15091921,0.21000000000000002,1.95
15092000,0.22999999999999998,1.76
15092003,0.13,1.72
15092006,0.05,1.69
15092009,0.04,1.39
15092012,0.02,1.12
15092015,0.21,1.29
15092018,0.44,1.39
15092021,0.77,1.9
15092100,1.78,1.61
15092103,2.04,1.53
15092106,1.16,1.36
15092109,0.9000000000000001,1.73
15092112,1.28,1.28
15092115,1.1,0.85
15092118,1.31,0.74
15092121,2.45,1.41
15092200,2.11,2.52
15092203,0.4,2.16
15092206,0.1,1.77
15092209,0.060000000000000005,1.85
15092212,0.05,1.22
15092215,0.43000000000000005,0.24
15092218,0.78,0.29
15092221,1.48,0.6
15092300,2.0,0.7
15092303,3.25,0.8
15092306,3.87,1.23
15092309,1.46,1.47
15092312,0.33999999999999997,2.32
15092315,0.22,3.55
15092318,0.18,2.76
15092321,0.14,2.18
15092400,0.29000000000000004,2.31
15092403,0.43000000000000005,2.03
15092406,0.29000000000000004,1.64
15092409,0.23000000000000004,2.61
15092412,0.35,2.72
15092415,0.38,3.83
15092418,0.27,2.82
15092421,0.23000000000000004,2.55
15092500,0.23000000000000004,2.22
15092503,0.23,1.75
15092506,0.49000000000000005,1.71
15092509,0.8200000000000001,2.47
15092512,0.5700000000000001,3.33
15092515,0.71,3.19
15092518,1.1600000000000001,2.49
15092521,0.97,2.27
15092600,0.5800000000000001,2.54
15092603,0.73,2.39
15092606,0.24,2.18
15092609,0.11,3.12
15092612,0.1,3.89
15092615,0.13,4.06
15092618,0.19,2.69
15092621,0.16,2.45
15092700,0.32999999999999996,2.89
15092703,0.69,3.18
15092706,0.24,2.83
15092709,0.51,3.89
15092712,0.49,4.18
15092715,0.65,4.33
15092718,0.6699999999999999,2.83
15092721,0.64,2.68
15092800,0.57,3.02
15092803,0.69,3.2
15092806,0.5900000000000001,3.19
15092809,0.5700000000000001,3.87
15092812,0.8,4.72
15092815,1.31,4.54
15092818,1.38,3.15
15092821,0.8699999999999999,2.27
15092900,0.41000000000000003,2.22
15092903,0.38,1.84
15092906,0.52,1.81
15092909,0.56,2.66
15092912,0.29,3.17
15092915,0.21000000000000002,2.39
15092918,0.15000000000000002,1.62
15092921,0.16,1.24
15093000,0.18,0.55
15093003,0.21000000000000002,0.62
15093006,0.18000000000000002,1.41
15093009,0.23,1.69
15093012,0.22999999999999998,1.52
15093015,1.1800000000000002,1.45
15093018,2.06,1.42
15093021,2.38,1.45
15100100,3.38,1.59
15100103,2.17,1.83
15100106,1.35,1.44
15100109,1.23,1.96
15100112,1.46,1.81
15100115,1.46,1.47
15100118,2.49,1.37
15100121,6.619999999999999,1.14
15100200,16.9,0.44
15100203,16.98,1.25
15100206,6.409999999999999,4.65
15100209,3.44,4.44
15100212,1.54,5.15
15100215,0.73,5.08
15100218,0.4,3.71
15100221,0.16,2.29
15100300,0.22,1.83
15100303,0.4,1.89
15100306,0.56,1.87
15100309,0.14,2.32
15100312,0.05,2.14
15100315,0.04,1.67
15100318,0.08,1.6
15100321,0.07,1.75
15100400,0.05,1.68
15100403,0.03,1.65
15100406,0.15,1.61
15100409,3.5599999999999996,2.16
15100412,5.21,2.01
15100415,3.2299999999999995,1.91
15100418,2.66,1.96
15100421,2.9699999999999998,2.16
15100500,2.85,2.24
15100503,2.02,2.34
15100506,1.7599999999999998,2.39
15100509,2.5,3.21
15100512,2.23,3.55
15100515,2.15,3.3
15100518,2.06,2
15100521,2.07,1.71
15100600,3.1500000000000004,1.98
15100603,4.9,2.15
15100606,5.87,2.15
15100609,2.2099999999999995,3.49
15100612,0.03,4.09
15100615,0.0,3.55
15100618,0.0,2.12
15100621,0.0,1.79
15100700,0.0,1.67
15100703,0.0,1.92
15100706,0.0,2.03
15100709,0.27,2.99
15100712,0.27,2.17
15100715,0.29000000000000004,1.23
15100718,0.13999999999999999,1.13
15100721,0.14,1.48
15100800,0.19,1.47
15100803,0.18,1.17
15100806,0.16000000000000003,1.02
15100809,0.15,0.49
15100812,0.16,1.21
15100815,0.24000000000000002,2.09
15100818,0.32,1.78
15100821,0.43000000000000005,1.61
15100900,0.61,1.48
15100903,0.49,1.48
15100906,0.18000000000000002,1.28
15100909,0.11,0.83
15100912,0.13,1.81
15100915,0.19,2.29
15100918,0.11,1.8
15100921,0.06,1.75
15101000,0.03,1.66
15101003,0.03,1.77
15101006,0.0,1.51
15101009,0.01,0.72
15101012,0.0,1.31
15101015,0.0,2.16
15101018,0.0,1.95
15101021,0.0,2.1
15101100,0.02,1.94
15101103,0.01,1.95
15101106,0.0,1.43
15101109,0.04,1.38
15101112,0.15,1.15
15101115,0.6100000000000001,1.2
15101118,1.28,1.73
15101121,1.49,1.88
15101200,1.34,1.75
15101203,1.75,1.75
15101206,1.07,1.72
15101209,0.66,2.02
15101212,0.6,1.93
15101215,2.1,1.83
15101218,2.81,1.61
15101221,3.3899999999999997,1.76
15101300,4.279999999999999,1.91
15101303,4.79,2.16
15101306,2.38,2.58
15101309,0.7899999999999999,3.69
15101312,1.56,3.66
15101315,3.71,3.76
15101318,2.34,2.68
15101321,3.41,2.31
15101400,3.2199999999999998,1.84
15101403,0.48000000000000004,1.51
15101406,1.03,1.36
15101409,0.7699999999999999,1.89
15101412,0.24000000000000002,1.96
15101415,0.31,2.73
15101418,1.53,2.08
15101421,3.0600000000000005,2.34
15101500,2.44,2.31
15101503,1.25,2.4
15101506,0.5399999999999999,2.3
15101509,0.09,2.93
15101512,0.0,2.19
15101515,0.0,1.39
15101518,0.01,0.99
15101521,0.0,0.63
15101600,0.0,1.11
15101603,0.02,1.09
15101606,0.08,1.03
15101609,0.3,2.23
15101612,0.32,2.34
15101615,0.49,1.88
15101618,1.07,1.81
15101621,0.38,1.91
15101700,1.9600000000000002,1.74
15101703,1.5,2.45
15101706,1.22,3.04
15101709,1.58,3.73
15101712,2.35,4.8
15101715,2.61,5.77
15101718,6.529999999999999,5.61
15101721,13.59,6.45
15101800,4.28,7.92
15101803,1.4300000000000002,10.15
15101806,1.85,11.28
15101809,5.71,13.2
15101812,9.07,12.86
15101815,9.27,12.25
15101818,1.56,10.58
15101821,1.47,9.38
15101900,1.93,9.15
15101903,2.2800000000000002,8.38
15101906,1.41,7.38
15101909,1.5,7.86
15101912,1.5499999999999998,8.96
15101915,1.31,7.53
15101918,1.23,5.69
15101921,2.12,5.23
15102000,3.0900000000000003,5.39
15102003,1.8900000000000001,4.81
15102006,0.8400000000000001,4.45
15102009,0.12,6.56
15102012,0.01,7.63
15102015,0.03,6.88
15102018,0.01,4.64
15102021,0.0,4.07
15102100,0.0,3.76
15102103,0.0,3.17
15102106,0.0,3.27
15102109,0.0,5.69
15102112,0.0,6.5
15102115,0.0,5.73
15102118,0.0,3.56
15102121,0.0,3.1
15102200,0.0,3.11
15102203,0.0,2.84
15102206,0.0,2.62
15102209,0.0,4.02
15102212,0.0,4.86
15102215,0.0,4.91
15102218,0.0,3.33
15102221,0.0,2.67
15102300,0.0,2.33
15102303,0.0,2.27
15102306,0.0,1.84
15102309,0.0,2.41
15102312,0.0,2.68
15102315,0.0,2.94
15102318,0.0,1.91
15102321,0.0,1.61
15102400,0.0,1.65
15102403,0.0,1.72
15102406,0.0,1.44
15102409,0.0,0.45
15102412,0.0,1.01
15102415,0.0,0.5
15102418,0.0,1.35
15102421,0.0,1.72
15102500,0.0,1.83
15102503,0.0,1.8
15102506,0.0,2.08
15102509,0.0,2.52
15102512,0.0,2.3
15102515,0.0,2.23
15102518,0.0,1.98
15102521,0.0,1.96
15102600,0.0,1.77
15102603,0.0,1.75
15102606,0.0,1.77
15102609,0.1,2.27
15102612,0.04,2.36
15102615,0.03,2.67
15102618,0.07,2.34
15102621,0.07,1.95
15102700,0.06,1.89
15102703,0.13,1.95
15102706,0.5,1.78
15102709,0.27,2.55
15102712,0.0,2.87
15102715,0.0,3.15
15102718,0.01,2.28
15102721,0.03,2.22
15102800,0.03,2.19
15102803,0.05,2.46
15102806,0.03,2.54
15102809,0.04,4.34
15102812,0.02,4.47
15102815,0.0,4.42
15102818,0.0,2.87
15102821,0.0,2.78
15102900,0.0,2.7
15102903,0.0,2.75
15102906,0.0,2.54
15102909,0.0,4.39
15102912,0.01,4.72
15102915,0.0,4.22
15102918,0.03,2.43
15102921,0.03,2.1
15103000,0.1,2.38
15103003,0.19,2.55
15103006,0.19,2.31
15103009,0.27,3.34
15103012,0.21000000000000002,4.13
15103015,0.14,4.35
15103018,0.13,2.89
15103021,0.11,2.6
15103100,0.1,2.34
15103103,0.2,2.26
15103106,0.36,2.73
15103109,1.26,3.12
15103112,1.55,4.5
15103115,1.63,4.44
15103118,1.51,3.86
15103121,1.13,3.25
15110100,1.4300000000000002,3.1
15110103,1.53,2.95
15110106,1.53,2.9
15110109,1.2,3.71
15110112,1.07,4.12
15110115,0.76,3.65
15110118,0.44999999999999996,2.78
15110121,0.32,2.71
15110200,0.33999999999999997,2.62
15110203,0.28,2.58
15110206,0.3,2.66
15110209,0.9199999999999999,4.47
15110212,0.8700000000000001,4.83
15110215,0.96,4.13
15110218,1.35,2.63
15110221,1.04,2.39
15110300,1.5,2.42
15110303,2.04,2.31
15110306,1.68,2.53
15110309,0.73,4.05
15110312,0.08,4.49
15110315,0.1,4.15
15110318,0.12000000000000001,2.9
15110321,0.04,3.1
15110400,0.31,2.8
15110403,0.41000000000000003,2.43
15110406,0.38,2.33
15110409,0.8999999999999999,3.82
15110412,0.53,4.68
15110415,0.26,3.99
15110418,0.19,2.19
15110421,0.22,2.22
15110500,0.85,2.41
15110503,1.36,2.27
15110506,1.17,2.41
15110509,0.48,4.27
15110512,0.13,4.82
15110515,0.11,4.28
15110518,0.16999999999999998,2.62
15110521,0.23,2.33
15110600,0.24,2.23
15110603,0.30000000000000004,2.38
15110606,0.29000000000000004,2.47
15110609,0.15999999999999998,3.98
15110612,0.06,4.5
15110615,0.06,4.17
15110618,0.04,2.99
15110621,0.03,2.76
15110700,0.03,2.43
15110703,0.03,2.32
15110706,0.06,2.18
15110709,0.19,3.27
15110712,0.25,3.59
15110715,0.13,3.68
15110718,0.08,2.44
15110721,0.04,2.39
15110800,0.04,2.49
15110803,0.1,2.48
15110806,0.09,2.68
15110809,0.25,4.57
15110812,1.08,4.51
15110815,2.02,4.11
15110818,2.52,2.44
15110821,1.01,2.27
15110900,0.32,2.36
15110903,1.1800000000000002,2.46
15110906,2.7199999999999998,2.52
15110909,4.26,4.24
15110912,3.2700000000000005,4.35
15110915,2.1199999999999997,4.02
15110918,1.12,3.18
15110921,0.61,3.18
15111000,1.0,2.98
15111003,1.0899999999999999,3.05
15111006,0.5299999999999999,3.05
15111009,0.27999999999999997,4.66
15111012,0.22,5.06
15111015,0.62,4.83
15111018,0.81,2.99
15111021,0.94,2.66
15111100,1.23,2.84
15111103,1.3399999999999999,2.87
15111106,0.51,2.99
15111109,0.14,5.04
15111112,0.05,5.23
15111115,0.16,4.71
15111118,0.48000000000000004,3
15111121,0.8200000000000001,2.76
15111200,1.3,2.56
15111203,1.45,2.65
15111206,1.3699999999999999,2.59
15111209,1.15,4.45
15111212,0.81,4.72
15111215,1.08,4.3
15111218,0.8300000000000001,2.59
15111221,0.43000000000000005,2.56
15111300,0.6399999999999999,2.37
15111303,0.85,2.35
15111306,0.37,2.35
15111309,0.21,3.64
15111312,0.05,3.63
15111315,0.03,3.36
15111318,0.15000000000000002,2.44
15111321,0.45000000000000007,2.23
15111400,0.33999999999999997,2.3
15111403,0.27999999999999997,2.34
15111406,0.6599999999999999,2.29
15111409,0.64,3.62
15111412,0.29000000000000004,3.54
15111415,0.31,3.42
15111418,0.17,2.44
15111421,0.03,2.41
15111500,0.03,2.25
15111503,0.05,2.33
15111506,0.77,2.37
15111509,1.33,4.03
15111512,0.8300000000000001,4.62
15111515,0.17,4.61
15111518,0.6599999999999999,2.68
15111521,0.75,2.58
15111600,0.58,2.52
15111603,0.32,2.66
15111606,0.45,2.72
15111609,0.6000000000000001,4.08
15111612,0.4700000000000001,4.66
15111615,0.27999999999999997,4.78
15111618,0.22000000000000003,2.62
15111621,0.14,2.59
15111700,0.11,2.56
15111703,0.05,2.56
15111706,0.03,2.6
15111709,0.13,4.72
15111712,0.16,4.72
15111715,0.31,4.01
15111718,0.37,2.73
15111721,0.33,2.57
15111800,0.52,2.36
15111803,0.8600000000000001,2.35
15111806,0.76,2.23
15111809,2.55,3.96
15111812,2.14,4.35
15111815,0.5900000000000001,4.32
15111818,0.05,2.82
15111821,0.15000000000000002,2.64
15111900,1.3199999999999998,2.38
15111903,0.69,2.3
15111906,0.1,2.58
15111909,0.14,4.92
15111912,0.02,5.76
15111915,0.13,5.12
15111918,0.23,3.02
15111921,0.01,2.8
15112000,0.04,3.35
15112003,0.32999999999999996,3.4
15112006,0.12000000000000001,3.1
15112009,0.01,4.96
15112012,0.26,5.33
15112015,0.4,5.11
15112018,0.27,3.41
15112021,0.11,2.89
15112100,0.27,2.52
15112103,0.08,3
15112106,0.02,2.9
15112109,0.15000000000000002,4.47
15112112,0.57,5.14
15112115,0.36,5.05
15112118,0.66,3.27
15112121,0.8600000000000001,2.75
15112200,0.69,2.28
15112203,0.48,2.07
15112206,0.6100000000000001,2.16
15112209,0.3,3.56
15112212,0.24000000000000002,4.16
15112215,0.39,3.92
15112218,0.27,2.45
15112221,0.03,2.42
15112300,0.0,2.44
15112303,0.0,2.45
15112306,0.34,2.17
15112309,0.64,3.59
15112312,0.13,3.77
15112315,0.13,3.9
15112318,0.17,2.52
15112321,0.060000000000000005,2.26
15112400,0.03,2.21
15112403,0.04,1.99
15112406,0.07,1.88
15112409,0.22,3.83
15112412,0.62,4.39
15112415,2.59,3.99
15112418,3.0500000000000003,2.83
15112421,2.61,2.52
15112500,2.5700000000000003,2.32
15112503,2.09,2.44
15112506,1.32,2.5
15112509,0.43,3.93
15112512,0.1,4.21
15112515,0.1,3.66
15112518,0.09,2.42
15112521,0.06,2.24
15112600,0.08,2.17
15112603,0.19,2.32
15112606,0.35000000000000003,2.42
15112609,0.47,3.86
15112612,0.37,3.74
15112615,0.4600000000000001,3.6
15112618,0.39,2.56
15112621,0.16,2.38
15112700,0.23,2.31
15112703,0.35,2.5
15112706,0.27,2.57
15112709,0.25,4.55
15112712,0.38,5.02
15112715,0.8500000000000001,4.94
15112718,1.07,3.14
15112721,0.8,2.83
15112800,0.9199999999999999,2.88
15112803,0.95,2.92
15112806,0.5800000000000001,3.06
15112809,0.44,4.75
15112812,1.2000000000000002,5.51
15112815,2.58,5.42
15112818,2.74,3.69
15112821,2.5300000000000002,3.33
15112900,3.1900000000000004,2.88
15112903,3.71,2.98
15112906,3.63,3.26
15112909,1.4,5.13
15112912,0.16,5.67
15112915,0.1,5.18
15112918,0.05,3.35
15112921,0.2,3.52
15113000,0.08,2.86
15113003,0.24,2.67
15113006,0.39,2.77
15113009,0.67,4.35
15113012,0.71,4.43
15113015,0.6699999999999999,4.53
15113018,0.75,3.2
15113021,0.55,2.94
15120100,0.5,2.84
15120103,0.8300000000000001,2.82
15120106,1.24,2.73
15120109,1.38,4.38
15120112,1.54,4.5
15120115,0.9099999999999999,3.97
15120118,0.5,2.66
15120121,0.04,2.51
15120200,0.04,2.37
15120203,0.06,2.33
15120206,0.04,2.33
15120209,0.01,4.12
15120212,0.0,3.96
15120215,0.0,3.83
15120218,0.0,2.38
15120221,0.0,2.1
15120300,0.0,1.94
15120303,0.0,2.06
15120306,0.0,2.31
15120309,0.11,3.76
15120312,0.14,4.4
15120315,0.05,4.27
15120318,0.03,2.56
15120321,0.05,2.57
15120400,0.08,2.61
15120403,0.07,2.78
15120406,0.08,2.85
15120409,0.25,4.84
15120412,0.26,5.36
15120415,0.27,5.43
15120418,0.33,3.72
15120421,0.62,2.85
15120500,3.34,2.63
15120503,3.8200000000000003,2.57
15120506,4.380000000000001,2.96
15120509,3.55,4.61
15120512,2.61,5.63
15120515,2.62,5.02
15120518,2.13,3.28
15120521,1.48,2.44
15120600,2.1,1.95
15120603,3.33,2.04
15120606,3.26,2.28
15120609,1.25,2.58
15120612,0.41000000000000003,3.18
15120615,0.32999999999999996,3.03
15120618,0.32999999999999996,2.58
15120621,0.23,2.47
15120700,0.19,2.1
15120703,0.21000000000000002,2.06
15120706,0.22000000000000003,2.34
15120709,0.5,3.91
15120712,0.9400000000000001,4.1
15120715,1.04,4.23
15120718,0.5800000000000001,3.06
15120721,0.6599999999999999,3.07
15120800,1.3599999999999999,2.99
15120803,1.25,3.11
15120806,0.7,3
15120809,0.4,4.53
15120812,0.34,5.32
15120815,0.24,5.13
15120818,0.33,3.41
15120821,0.62,3.28
15120900,0.81,3.02
15120903,0.9500000000000001,2.92
15120906,0.47000000000000003,3.19
15120909,0.09000000000000001,5.24
15120912,0.61,5.42
15120915,0.48,5.06
15120918,0.83,2.73
15120921,2.12,2.14
15121000,2.22,2.18
15121003,1.19,2.13
15121006,0.27,2.12
15121009,0.060000000000000005,2.68
15121012,0.02,1.83
15121015,0.03,0.77
15121018,0.01,1.28
15121021,0.0,1.74
15121100,0.02,1.8
15121103,0.08,1.94
15121106,0.09,1.81
15121109,0.5,2.14
15121112,0.49,1.83
15121115,0.33999999999999997,2.05
15121118,0.08,2.15
15121121,0.02,2.09
15121200,0.02,1.79
15121203,0.02,1.86
15121206,0.0,1.92
15121209,0.0,2.62
15121212,0.0,2.84
15121215,0.02,2.98
15121218,0.06,2.37
15121221,0.15000000000000002,2.24
15121300,0.27,2.03
15121303,0.14,1.76
15121306,0.02,1.95
15121309,0.0,3.48
15121312,0.0,3.49
15121315,0.0,3.92
15121318,0.0,2.76
15121321,0.1,2.49
15121400,0.21000000000000002,2.17
15121403,0.2,2.34
15121406,0.27999999999999997,2.18
15121409,2.12,3.6
15121412,2.9299999999999997,4.49
15121415,3.33,4.86
15121418,2.36,3.7
15121421,0.92,3.9
15121500,4.300000000000001,4.21
15121503,5.88,4.61
15121506,7.91,5
15121509,11.84,5.55
15121512,30.71,7.33
15121515,35.010000000000005,10.19
15121518,17.53,10.11
15121521,11.719999999999999,7.9
15121600,15.42,6.37
15121603,20.33,5.8
15121606,16.380000000000003,5.78
15121609,14.44,5.84
15121612,21.18,5.6
15121615,38.39,5.41
15121618,27.93,4.56
15121621,9.370000000000001,4
15121700,6.91,3.46
15121703,8.99,3.11
15121706,12.5,3.35
15121709,12.719999999999999,4.63
15121712,5.69,5.74
