,ID,t,phi,f,P,mw,w10m,v,r,resid^2,rf,fit,,,,,
233,1003,12,118.35,1.84E-05,1004,0,1.48,19.83149818,283.5344535,1.880137302,9.42,8.048819012,,,,,
234,1003,15,117.8,1.83E-05,1004,0,2.05,19.83597517,342.8024685,4.960835785,8.97,6.742706624,,,,,
235,1003,18,117.4,1.86E-05,1003,0,1.41,17.06897241,386.413766,43.84157566,9.33,2.708702872,,,,,
236,1003,21,117,1.89E-05,1002,0,1.31,17.0549458,431.5126155,0.012132662,0,0.110148365,,,,,
237,1003,24,116.8,1.94E-05,1001,17.5,3.39,16.43397798,459.510047,21.56808044,0,4.644144748,,,,,
238,1220,-24,117.2,1.93E-05,992,45,1.48,0,415.4111979,17.31932884,0,4.161649774,,,,,
239,1220,-21,117.45,1.93E-05,991,47.5,1.34,9.134894572,388.1032305,60.25446695,13.29,5.527624916,,,,,
240,1220,-18,117.7,1.92E-05,990,50,1.58,9.136989268,360.7826295,27.02838541,12.39,7.191116908,,,,,
241,1220,-15,117.85,1.92E-05,990,50,2.55,5.368702033,345.066929,9.431376266,12.84,9.768945415,,,,,
242,1220,-12,118,1.92E-05,990,50,2.77,5.368702033,329.3889472,34.12939521,16.65,10.80796309,,,,,
243,1220,-9,118.1,1.91E-05,991,47.5,2.88,4.029527666,317.7349046,104.0440879,21.51,11.30979962,,,,,
244,1220,-6,118.2,1.91E-05,992,45,1.98,4.030281924,306.1040188,19.57102133,13.86,9.436085294,,,,,
245,1220,-3,118.25,1.89E-05,992,45,1.95,4.109943099,298.755712,3.104745144,7.83,9.592028701,,,,,
246,1220,0,118.3,1.88E-05,992,45,3.49,4.110299817,291.7326043,12.36102295,9.96,13.47582465,,,,,
247,1220,3,118.25,1.88E-05,992,45,3.91,2.575628899,296.3471391,19.47520779,9.6,14.01307237,,,,,
248,1220,6,118.2,1.87E-05,992,45,3.61,2.575917188,301.0939669,86.97402868,3.63,12.95598674,,,,,
249,1220,9,118.1,1.85E-05,993,42.5,3.57,6.607761423,310.6934526,125.9657321,1.38,12.60344564,,,,,
250,1220,12,118,1.83E-05,994,40,3.23,6.609078078,321.2575113,97.56343752,1.32,11.19742059,,,,,
251,1220,15,117.7,1.82E-05,994,40,3.04,11.39448257,353.9237843,59.09902761,1.86,9.547589194,,,,,
252,1220,18,117.4,1.81E-05,994,40,2.08,11.39906489,386.9047639,18.53683775,1.38,5.685442806,,,,,
253,1220,21,117,1.81E-05,994,40,2.78,14.49157019,429.6140436,31.25097383,0,5.590257045,,,,,
254,1220,24,116.6,1.82E-05,994,40,2.62,14.48835941,472.427447,9.981108383,0,3.159289221,,,,,
255,1213,-24,125.9,2.10E-05,992,40,2.69,0,577.9651109,0.321981566,0,-0.567434195,,,,,
256,1213,-21,125.55,2.11E-05,992,40,3,12.96533666,549.2007112,4.517746637,0,2.12549915,,,,,
257,1213,-18,125.2,2.13E-05,992,40,3.27,12.95900666,521.8243699,13.65610911,0,3.695417312,,,,,
258,1213,-15,124.8,2.13E-05,992,40,2.78,14.1940478,485.6691425,15.754663,0,3.969214406,,,,,
259,1213,-12,124.4,2.13E-05,992,40,3.24,14.1940478,450.638255,40.90840712,0,6.395968036,,,,,
260,1213,-9,124.1,2.14E-05,992,40,4.65,11.26458577,432.1598828,103.256311,0,10.16151125,,,,,
261,1213,-6,123.8,2.15E-05,992,40,5.62,11.2591786,415.6663109,168.781563,0,12.99159586,,,,,
262,1213,-3,123.6,2.17E-05,992,40,6.14,8.998279594,412.5870066,195.1261655,0,13.96875676,,,,,
263,1213,0,123.4,2.19E-05,992,40,5.33,8.993717406,411.3064096,139.841894,0,11.82547648,,,,,
264,1213,3,123.05,2.22E-05,992,40,5.83,15.4442865,412.2484157,173.3535415,0,13.16637921,,,,,
265,1213,6,122.7,2.25E-05,992,40,5.47,15.43040738,418.4589716,137.9576032,0,11.74553546,,,,,
266,1213,9,121.8,2.29E-05,991,42.5,4.6,34.24027699,424.6062749,108.8601317,0,10.43360588,,,,,
267,1213,12,120.9,2.33E-05,990,45,4.54,34.18034396,454.6536611,75.6629676,0,8.698446275,,,,,
268,1213,15,120.2,2.34E-05,987.5,47.5,5.7,24.66553902,467.4504603,97.35937649,0,9.867085511,,,,,
269,1213,18,119.5,2.34E-05,985,50,7.54,24.65826436,491.1685213,167.0970166,0,12.92660112,,,,,
270,1213,21,118.85,2.34E-05,980,55,6.64,22.83244461,517.045726,80.79943767,0,8.988850743,,,,,
271,1213,24,118.2,2.34E-05,975,60,5.15,22.83244461,550.2815813,11.87256623,0,3.445659042,,,,,
272,1822,-24,127.4,1.96E-05,905,110,2.28,0,696.9255955,176.877144,0,-13.29951668,,,,,
273,1822,-21,126.9,2.00E-05,905,110,2.32,23.1734834,651.9166101,98.89997167,0,-9.944846488,,,,,
274,1822,-18,126.3,2.05E-05,905,110,2.72,24.98060672,600.1666204,49.1029211,0,-7.007347651,,,,,
275,1822,-15,125.7,2.09E-05,905,110,2.93,24.94760774,554.1999207,23.72174395,0,-4.8704973,,,,,
276,1822,-12,124.9,2.13E-05,905,110,3.92,31.19440013,497.5237413,0.002313894,0,0.048102947,,,,,
277,1822,-9,124.1,2.17E-05,905,110,4.78,31.14561641,453.8266569,13.30030581,0,3.646958433,,,,,
278,1822,-6,123.2,2.21E-05,905,110,5.41,33.69506829,416.3665313,43.6677284,0,6.608156203,,,,,
279,1822,-3,122.3,2.25E-05,905,110,6.31,33.64450218,401.8679689,81.94305528,0,9.052240346,,,,,
280,1822,0,121.4,2.25E-05,922.5,100,6.9,31.76133813,379.4593965,26.55360113,18,12.84698136,,,,,
281,1822,3,120.5,2.25E-05,940,90,7.23,31.76133813,380.3144615,99.0815246,25.11,15.15602971,,,,,
282,1822,6,120.1,2.28E-05,940,90,7.68,16.85922479,415.2314329,179.309441,0,13.39064752,,,,,
283,1822,9,119.7,2.31E-05,940,90,7.88,16.84220371,453.0634218,143.1917444,0,11.96627529,,,,,
284,1822,12,119,2.35E-05,945,87.5,8.65,27.78321045,515.4188398,147.1893138,0,12.13216031,,,,,
285,1822,15,118.3,2.39E-05,950,85,8.49,27.73753503,582.8231258,81.94726,0,9.05247259,,,,,
286,1822,18,117.65,2.43E-05,952.5,82.5,6.76,25.30017498,646.1576134,3.388489461,0,1.840785012,,,,,
287,1822,21,117,2.46E-05,955,80,4.44,25.26207348,711.7022906,44.60501382,0,-6.678698512,,,,,
288,1822,24,116.15,2.51E-05,957.5,77.5,3.64,33.09375974,800.3743279,144.9092508,0,-12.03782584,,,,,
289,1625,-24,123.2,1.39E-05,1000,0,2.98,0,467.6216275,31.37494639,0,5.601334341,,,,,
290,1625,-21,122.85,1.41E-05,1000,0,2.2,14.73182923,429.2804127,38.0291386,0,6.166777002,,,,,
291,1625,-18,122.5,1.44E-05,1000,0,2.47,14.72416473,392.2265383,2.668983546,6.48,8.113702404,,,,,
292,1625,-15,121.9,1.44E-05,1000,0,3.47,21.89903653,364.0361967,14.27319952,8.28,12.05798882,,,,,
293,1625,-12,121.3,1.45E-05,1000,0,3.79,21.89518532,346.1856433,23.52154992,8.52,13.36990205,,,,,
294,1625,-9,121,1.46E-05,999,17.5,5.06,11.51478947,333.3557909,141.3441197,5.25,17.13882331,,,,,
295,1625,-6,120.7,1.47E-05,998,35,6.09,11.51107688,323.7196399,55.76255887,13.47,20.93743322,,,,,
296,1625,-3,120.3,1.53E-05,996,40,6.16,22.08122433,282.2633578,0.001310611,23.28,23.31620236,,,,,
297,1625,0,119.9,1.59E-05,994,45,6.72,22.06495468,251.5582174,4.695125671,23.49,25.65682387,,,,,
298,1625,3,119.3,1.62E-05,993,47.5,6.63,24.37433411,262.8314695,187.0839162,11.19,24.86786227,,,,,
299,1625,6,118.7,1.66E-05,992,50,5.44,24.35093981,292.3300148,56.47539514,12.93,20.44501132,,,,,
300,1625,9,118.2,1.70E-05,993,47.5,4.9,21.1801774,325.1279602,44.58768538,10.47,17.14740109,,,,,
301,1625,12,117.7,1.73E-05,994,45,4.76,21.16070095,365.8761282,10.73669272,11.46,14.73668929,,,,,
302,1625,15,117.55,1.77E-05,994,45,4.98,10.70830638,375.7082613,6.707552048,11.19,13.77989422,,,,,
303,1625,18,117.4,1.80E-05,994,45,4.29,10.70536455,387.8848065,8.156659269,8.46,11.31598657,,,,,
304,1625,21,117.35,1.83E-05,994,45,3.07,9.420243963,391.4133598,7.314280697,10.56,7.855507312,,,,,
305,1625,24,117.3,1.86E-05,994,45,2.92,9.419918613,396.8967109,6.540661336,9.54,6.982528331,,,,,
306,1416,-24,123.7,2.13E-05,990,45,2.02,0,392.9397038,90.77807194,15.15,5.622247278,,,,,
307,1416,-21,123.15,2.17E-05,990,45,2.83,24.45860007,386.3919355,404.8282062,29.4,9.279656907,,,,,
308,1416,-18,122.6,2.22E-05,990,45,3.67,24.42443292,393.9491031,1429.401876,48.42,10.61256851,,,,,
309,1416,-15,121.75,2.27E-05,987.5,45,3.55,33.41751161,407.2478874,93.55650421,0,9.672461125,,,,,
310,1416,-12,120.9,2.32E-05,985,45,4.78,33.35529999,443.5557816,107.1833736,0,10.35294033,,,,,
311,1416,-9,120.3,2.29E-05,985,45,6.02,23.06707348,421.9238865,180.9479297,0,13.45168873,,,,,
312,1416,-6,119.7,2.26E-05,985,45,6.98,23.09487728,411.00956,261.0754706,0,16.15783001,,,,,
313,1416,-3,119.95,2.24E-05,985,45,7.69,10.42471234,387.078174,307.3877154,35.43,17.89752398,,,,,
314,1416,0,120.2,2.22E-05,985,45,8.46,10.43100846,364.23452,18.10524289,24.9,20.6449744,,,,,
315,1416,3,120,2.32E-05,985,45,6.57,30.42013188,455.4174962,171.3522984,0,13.09016037,,,,,
316,1416,6,119.8,2.42E-05,985,45,5.61,30.41318306,546.5561747,40.24373362,0,6.343794891,,,,,
317,1416,9,119.65,2.46E-05,985,45,4.67,13.96823524,587.9348756,0.661073168,0,0.813064062,,,,,
318,1416,12,119.5,2.50E-05,985,45,4.5,13.96405209,629.3535355,2.835244379,0,-1.683818393,,,,,
319,1416,15,119.6,2.53E-05,985,45,5.34,9.881960053,653.8479892,1.616129339,0,-1.271270758,,,,,
320,1416,18,119.7,2.56E-05,985,45,6.09,9.880050951,678.7683787,0.641686996,0,-0.801053678,,,,,
321,1416,21,119.85,2.58E-05,985,45,5.57,7.608554229,692.2489461,9.166321242,0,-3.027593309,,,,,
322,1416,24,120,2.59E-05,985,45,3.42,7.605034996,706.220728,81.07975299,0,-9.004429632,,,,,
323,1119,-24,126.6,2.21E-05,945,87.5,2.78,0,687.7362099,74.37889656,0,-8.624320064,,,,,
324,1119,-21,125.8,2.20E-05,940,90,2.94,28.5364533,609.8162889,12.537178,0,-3.540787766,,,,,
325,1119,-18,124.95,2.16E-05,940,90,2.77,32.78664277,513.9600912,0.162685522,0,0.403342934,,,,,
326,1119,-15,124.1,2.11E-05,940,90,2.06,32.83856569,418.5612714,7.626816741,0,2.761669195,,,,,
327,1119,-12,123.4,2.11E-05,937.5,92.5,2.84,24.92809465,358.4292168,35.07862885,0.36,6.282721406,,,,,
328,1119,-9,122.7,2.10E-05,935,95,2.88,24.93463732,304.7854104,62.37165073,0.45,8.347572458,,,,,
329,1119,-6,122,2.09E-05,942.5,90,2.83,25.1525209,256.6578468,106.1715308,0.54,10.84395704,,,,,
330,1119,-3,121.3,2.08E-05,950,85,3.96,25.16536731,224.0671429,223.9695017,0.54,15.50561064,,,,,
331,1119,0,120.5,2.07E-05,957.5,80,6.27,28.70213411,216.5929191,299.2032914,4.89,22.18749379,,,,,
332,1119,3,119.7,2.05E-05,965,75,8.03,28.71668189,241.7968322,196.5885796,11.91,25.93100494,,,,,
333,1119,6,119.25,2.05E-05,965,72.5,7.35,16.01855147,271.910365,133.7201037,10.17,21.7337409,,,,,
334,1119,9,118.8,2.05E-05,965,70,5.45,16.01855147,306.6324787,80.10871931,6.36,15.31034744,,,,,
335,1119,12,118.2,2.06E-05,967.5,67.5,4.93,21.43253344,360.8179359,78.68300874,3.21,12.08034434,,,,,
336,1119,15,117.6,2.07E-05,970,65,4.92,21.42704427,417.8333593,91.57880551,0,9.569681578,,,,,
337,1119,18,117.1,2.08E-05,972.5,62.5,4.56,18.16074217,469.6588165,38.52074582,0,6.206508343,,,,,
338,1119,21,116.6,2.09E-05,975,60,3.34,18.15166111,521.9366463,0.970256138,0,0.985015806,,,,,
339,1119,24,116.1,2.11E-05,977.5,57.5,4.14,19.23204746,579.0749075,0.217145846,0,0.465989105,,,,,
340,1723,-24,125.9,1.41E-05,1006,0,3.43,0,656.5610348,0.280405303,0,-0.529533099,,,,,
341,1723,-21,125.3,1.42E-05,1007,0,5.22,22.14339227,597.1441558,61.33528031,0,7.831684385,,,,,
342,1723,-18,124.7,1.44E-05,1008,0,6.02,22.13585386,539.4446846,146.5915422,0,12.10749942,,,,,
343,1723,-15,123.95,1.46E-05,1007,0,5.16,27.8250536,468.6396053,170.6917207,0,13.06490416,,,,,
344,1723,-12,123.2,1.47E-05,1006,0,4.36,27.81067105,402.8566874,184.402523,0,13.57948906,,,,,
345,1723,-9,122.75,1.49E-05,1007,0,3.44,16.75832193,365.9606124,38.89874772,18.27,12.03311394,,,,,
346,1723,-6,122.3,1.50E-05,1008,0,3.78,16.7524869,332.630778,52.12478276,21.42,14.20025051,,,,,
347,1723,-3,121.65,1.50E-05,1007,0,4.18,23.60087642,308.7549817,201.4064422,30.54,16.34822625,,,,,
348,1723,0,121,1.50E-05,1006,0,4.52,23.60087642,300.0701044,620.4595632,42.12,17.21097426,,,,,
349,1723,3,120.25,1.51E-05,1005,0,5.26,27.28949899,305.1204162,335.4107151,36.99,18.67577834,,,,,
350,1723,6,119.5,1.51E-05,1004,0,5.19,27.28447172,330.9835544,125.2083523,28.26,17.0703462,,,,,
351,1723,9,119.05,1.52E-05,1003,0,5.04,16.7406716,348.4892654,241.6085198,30.39,14.84623856,,,,,
352,1723,12,118.6,1.54E-05,1002,0,4.17,16.73469136,371.9580108,77.05865862,20.13,11.35169386,,,,,
353,1723,15,118.15,1.56E-05,1001,17.5,3.53,17.22927488,396.7625442,11.77884378,13.08,9.647967981,,,,,
354,1723,18,117.7,1.57E-05,1000,35,3.24,17.220377,426.3344186,73.69190438,0,8.584398895,,,,,
355,1723,21,117.25,1.60E-05,998,37.5,2.99,17.89048341,457.0740472,39.99697939,0,6.324316516,,,,,
356,1723,24,116.8,1.62E-05,996,40,2.69,17.87874209,491.6349247,14.19759124,0,3.767969113,,,,,
357,2021,-24,126.85,1.48E-05,1007,0,2.09,0,713.6387235,39.46621046,0,-6.282213819,,,,,
358,2021,-21,125.9,1.54E-05,1006,0,2.08,38.26471387,597.8998794,0.687698906,0,0.829276134,,,,,
359,2021,-18,124.8,1.59E-05,1005,0,2.76,42.49301852,470.6221864,59.07672763,0,7.686138668,,,,,
360,2021,-15,123.7,1.64E-05,1004,0,3.64,42.43389516,344.3672112,145.5320392,2.61,14.67366608,,,,,
361,2021,-12,123.15,1.64E-05,1004,0,3.59,19.8855029,294.9159196,36.53783784,8.82,14.86465366,,,,,
362,2021,-9,122.6,1.64E-05,1004,0,2.74,19.8855029,249.959639,32.45063109,20.25,14.55345446,,,,,
363,2021,-6,122.05,1.62E-05,1005,0,2.63,20.2344285,221.7799598,29.89445882,10.08,15.54758254,,,,,
364,2021,-3,121.5,1.61E-05,1006,0,3.3,20.24221514,207.9432731,51.58534748,24.93,17.74770597,,,,,
365,2021,0,120.75,1.60E-05,1005,0,3.51,27.20658351,207.2891289,101.4667664,28.56,18.48692865,,,,,
366,2021,3,120,1.60E-05,1004,0,4.09,27.21192053,236.6937891,25.07485018,13.29,18.29747942,,,,,
367,2021,6,119.1,1.60E-05,1003,0,4.25,32.57880261,293.9831153,78.2161628,7.44,16.28399021,,,,,
368,2021,9,118.2,1.60E-05,1002,0,5.16,32.57880261,368.6909346,13.90243078,11.22,14.94859635,,,,,
369,2021,12,116.8,1.61E-05,1000,17.5,4.85,50.79298292,496.1740726,116.395764,0,10.78868685,,,,,
370,2021,15,115.4,1.62E-05,998,35,4.73,50.7728726,634.5572219,28.22194585,0,5.312433138,,,,,
371,2021,18,114.2,1.62E-05,997,37.5,4.28,43.45200176,761.385701,3.547612544,0,-1.883510697,,,,,
372,2021,21,113,1.61E-05,996,40,2.58,43.46061927,889.3203759,134.0264383,0,-11.57697881,,,,,
373,2021,24,112.5,1.59E-05,994,42.5,1.58,18.93402109,946.4890477,338.6126925,0,-18.40143181,,,,,
374,2019,-24,126.5,1.78E-05,915,115,5.18,0,597.157736,0.121342474,0,0.348342467,,,,,
375,2019,-21,125.75,1.76E-05,910,117.5,4.66,27.99824502,519.3297144,14.35289715,0,3.788521763,,,,,
376,2019,-18,125,1.73E-05,905,120,3.49,28.02074245,443.4217316,13.02529339,0,3.609057134,,,,,
377,2019,-15,124.3,1.72E-05,925,110,3.11,25.8435226,374.1974372,1108.856442,40.74,7.440503884,,,,,
378,2019,-12,123.6,1.70E-05,945,100,3.1,25.85910696,308.717621,248.4563394,27.96,12.19750212,,,,,
379,2019,-9,122.75,1.71E-05,962.5,80,3.42,30.87850137,221.3652813,177.1902086,31.17,17.85871875,,,,,
380,2019,-6,121.9,1.72E-05,980,60,3.55,30.86560522,141.1397032,12.20568388,25.89,22.39633661,,,,,
381,2019,-3,121.6,1.76E-05,988,52.5,3.7,15.48570202,94.59507883,21.35250738,28.53,23.90912266,,,,,
382,2019,0,121.3,1.80E-05,996,45,6.55,15.47583335,48.11154677,815.6973429,61.59,33.02958434,,,,,
383,2019,3,120.4,1.81E-05,998,40,6.99,32.55746542,66.7387273,17.47585449,30.03,34.2104132,,,,,
384,2019,6,119.5,1.82E-05,1000,35,6.29,32.54301625,160.160134,351.2072895,9.48,28.22052533,,,,,
385,2019,9,118.95,1.84E-05,1000,35,6.12,20.50984161,218.9276821,84.80725535,14.97,24.17908548,,,,,
386,2019,12,118.4,1.86E-05,1000,35,3.19,20.49677414,278.7606877,42.28472448,7.8,14.30267057,,,,,
387,2019,15,118,1.88E-05,1000,35,4.84,15.37620605,323.0273971,183.5553124,2.22,15.76825865,,,,,
388,2019,18,117.6,1.89E-05,1000,35,3.68,15.36682054,367.6453466,110.6618287,0.33,10.84959261,,,,,
389,2019,21,117.2,1.89E-05,1000,35,3.19,14.33012289,410.2020306,57.70778006,0,7.596563701,,,,,
390,2019,24,116.8,1.89E-05,1000,35,2.99,14.33012289,452.8406503,26.14648941,0,5.113363806,,,,,
391,1315,-24,128.1,1.70E-05,1002,0,2.37,0,780.1395449,98.31522972,0,-9.915403659,,,,,
392,1315,-21,127.55,1.78E-05,1002,0,2.59,31.13990869,710.7305477,21.71571755,0,-4.660012612,,,,,
393,1315,-18,127,1.86E-05,1002,0,1.77,31.10350711,648.037834,19.67213599,0,-4.435328171,,,,,
394,1315,-15,126.55,1.89E-05,1002,0,0.89,19.57156522,600.9284819,32.04143511,0,-5.660515446,,,,,
395,1315,-12,126.1,1.93E-05,1002,0,0.79,19.55268312,556.3099679,18.6845871,0,-4.322567189,,,,,
396,1315,-9,125.7,1.97E-05,1001,17.5,1.75,18.09205938,520.0080986,0.052770632,0,0.229718592,,,,,
397,1315,-6,125.3,2.00E-05,1000,35,2.76,18.07536348,487.3092944,23.8985854,0,4.888617944,,,,,
398,1315,-3,124.75,2.06E-05,999,35,3.77,25.69462365,451.4127088,78.50310574,0,8.860197839,,,,,
399,1315,0,124.2,2.11E-05,998,35,4.08,25.65976188,427.0610652,102.7898339,0,10.13853214,,,,,
400,1315,3,124,2.16E-05,997,37.5,3.46,14.76048525,434.9128808,51.99218954,0,7.210560972,,,,,
401,1315,6,123.8,2.20E-05,996,40,3.34,14.75410507,447.1427151,37.43827619,0,6.118682553,,,,,
402,1315,9,123.9,2.25E-05,996,40,3.3,15.21258902,487.2973895,15.95150236,0,3.993933194,,,,,
403,1315,12,124,2.30E-05,996,40,2.22,15.21091491,528.2809338,0.498154183,0,-0.705800385,,,,,
404,1315,15,123.95,2.36E-05,996,40,2.31,18.58067493,570.0929374,5.858671235,0,-2.420469218,,,,,
405,1315,18,123.9,2.42E-05,996,40,2.36,18.58050932,614.1463306,20.87712209,0,-4.569148946,,,,,
406,1315,21,123.7,2.45E-05,994,42.5,2.96,13.11496223,633.2522205,22.23733162,0,-4.715647529,,,,,
407,1315,24,123.5,2.49E-05,992,45,4.13,13.10804351,654.2358103,10.32586384,0,-3.213388217,,,,,
408,1223,-24,125.6,1.31E-05,997,35,2.86,0,687.9329488,2.692454122,0,-1.640869928,,,,,
409,1223,-21,124.9,1.36E-05,996,35,3.37,29.49352041,601.4207746,23.9122221,0,4.890012485,,,,,
410,1223,-18,124.4,1.40E-05,997,35,5.06,21.32102154,539.0513554,117.8268096,0,10.85480583,,,,,
411,1223,-15,123.9,1.44E-05,998,35,5.43,21.30487964,477.2711612,201.5922667,0,14.19831915,,,,,
412,1223,-12,123.1,1.47E-05,997,37.5,5.17,30.50870585,400.9579871,296.9065594,0,17.23097674,,,,,
413,1223,-9,122.3,1.50E-05,996,40,4.87,30.48353444,332.630778,282.0280724,2.37,19.16369145,,,,,
414,1223,-6,121.6,1.56E-05,997,40,4.54,30.34555812,258.9984508,156.4618726,8.73,21.23847203,,,,,
415,1223,-3,120.9,1.61E-05,998,40,4.76,30.30853301,200.4010868,18.23302829,19.77,24.04001502,,,,,
416,1223,0,120.25,1.69E-05,998,40,5.47,32.29604578,155.3788395,39.42647817,21.06,27.33905074,,,,,
417,1223,3,119.6,1.76E-05,998,40,6.17,32.25286202,163.6593653,636.7140098,53.46,28.22680738,,,,,
418,1223,6,118.6,1.78E-05,998,40,7.15,36.72554721,260.9661473,5125.140233,98.07,26.47991526,,,,,
419,1223,9,117.6,1.81E-05,998,40,7.58,36.69421917,365.3795259,6291.01652,102.06,22.74407146,,,,,
420,1223,12,117.2,1.81E-05,997,40,7.14,14.37629124,408.4341373,321.2115994,0,17.92237706,,,,,
421,1223,15,116.8,1.81E-05,996,40,6.17,14.37629124,451.5029242,180.2087953,0,13.42418695,,,,,
422,1223,18,116.2,1.82E-05,993,42.5,5.58,21.86982763,515.5250931,87.22140802,0,9.339240227,,,,,
423,1223,21,115.6,1.83E-05,990,45,5.16,21.86020808,579.7971016,26.16251568,0,5.114930662,,,,,
424,1223,24,115.2,1.85E-05,985,50,4.25,15.38857894,622.6702077,0.000812179,0,0.028498748,,,,,
425,1626,-24,125.55,1.70E-05,920,102.5,4.35,0,509.3918794,4.689247141,0,2.165466957,,,,,
426,1626,-21,125.1,1.70E-05,925,100,4.08,16.23655866,462.2608738,25.3789718,0,5.037754639,,,,,
427,1626,-18,124.55,1.70E-05,925,100,4.88,19.84468281,405.163758,89.89009652,0,9.481038789,,,,,
428,1626,-15,124,1.70E-05,925,100,5.74,19.84468281,348.882261,147.7480238,1.62,13.77516449,,,,,
429,1626,-12,123.4,1.70E-05,937.5,92.5,5.21,21.64874488,288.9748133,213.2483149,1.62,16.22302417,,,,,
430,1626,-9,122.8,1.70E-05,950,85,4.49,21.64874488,231.7974981,256.5387923,1.95,17.96682841,,,,,
431,1626,-6,122.1,1.70E-05,950,85,4.77,25.31920481,168.2801236,370.2101612,2.19,21.43084617,,,,,
432,1626,-3,121.4,1.71E-05,950,85,4.82,25.31389884,120.2531524,405.5511628,3.24,23.37830089,,,,,
433,1626,0,120.55,1.74E-05,960,77.5,5.11,31.98924432,95.84606188,269.4651825,9.75,26.16539468,,,,,
434,1626,3,119.7,1.77E-05,970,70,5.43,31.95744778,149.3127163,290.85556,42.27,25.21551203,,,,,
435,1626,6,119.05,1.79E-05,970,70,6.77,24.02652456,212.1462588,383.7385414,44.52,24.93075444,,,,,
436,1626,9,118.4,1.81E-05,970,70,8.56,24.01132934,279.3390471,79.60702521,17.19,26.11227691,,,,,
437,1626,12,117.7,1.83E-05,972.5,67.5,6.23,26.20189421,353.574948,91.43278606,7.83,17.39204926,,,,,
438,1626,15,117,1.86E-05,975,65,4.32,26.17983543,429.1398177,88.96334654,0,9.432038303,,,,,
439,1626,18,116.65,1.87E-05,977.5,62.5,3.19,13.08434831,467.1974568,16.81788364,0,4.100961307,,,,,
440,1626,21,116.3,1.88E-05,980,60,2.47,13.07874246,505.3722656,0.479324019,0,0.692332304,,,,,
441,1626,24,116.15,1.86E-05,982.5,55,2.19,7.728613701,520.6666089,1.266346883,0,-1.125320791,,,,,
442,1928,-24,125.6,1.64E-05,955,85,3.26,0,531.5679544,6.158158018,0,2.481563624,,,,,
443,1928,-21,125.15,1.63E-05,952.5,87.5,3.96,16.3779826,487.9955877,47.46579347,0,6.889542326,,,,,
444,1928,-18,124.7,1.62E-05,950,90,4.47,16.38122082,445.5417394,92.48247523,0,9.616780919,,,,,
445,1928,-15,124.1,1.64E-05,950,90,3.54,22.38730685,379.5529042,40.67931656,3.99,10.36803391,,,,,
446,1928,-12,123.5,1.66E-05,950,90,3.09,22.37448983,314.2292045,96.74345216,1.98,11.81582494,,,,,
447,1928,-9,122.85,1.66E-05,955,85,4.69,23.48196667,255.4540692,296.5607268,1.2,18.42093862,,,,,
448,1928,-6,122.2,1.66E-05,960,80,6.61,23.48196667,204.2028885,552.5454019,1.89,25.39628431,,,,,
449,1928,-3,121.5,1.67E-05,967.5,75,7.19,25.35063788,160.4027631,698.1024452,2.85,29.27162836,,,,,
450,1928,0,120.8,1.67E-05,975,70,8.46,25.345447,146.0617496,33.21239204,27.69,33.45301935,,,,,
451,1928,3,120.25,1.68E-05,977.5,67.5,11.16,19.94302748,160.183397,2407.740581,87.99,38.92126676,,,,,
452,1928,6,119.7,1.69E-05,980,65,13.38,19.93892564,192.7033878,6956.602103,126.24,42.83375262,,,,,
453,1928,9,119.15,1.70E-05,982.5,62.5,10.43,20.60170385,230.2184934,8658.262212,127.17,34.12021649,,,,,
454,1928,12,118.6,1.72E-05,985,60,7.45,20.58958901,276.4888269,1041.655425,57.15,24.87531294,,,,,
455,1928,15,118.1,1.74E-05,988.5,55,6.03,18.84893932,322.5631409,39.22122584,25.5,19.23731481,,,,,
456,1928,18,117.6,1.76E-05,992,50,5.26,18.83777526,371.4225514,0.408338728,15.81,15.17098613,,,,,
457,1928,21,117.2,1.77E-05,992,50,4.44,14.86305376,412.1629422,119.9667537,0,10.95293357,,,,,
458,1928,24,116.8,1.78E-05,992,50,3.32,14.85692283,453.558631,39.29549903,0,6.268612209,,,,,
459,1720,-24,124.6,2.33E-05,998,0,0.72,0,593.4268109,78.97629424,0,-8.886860764,,,,,
460,1720,-21,123.95,2.32E-05,997,17.5,1.02,23.1568567,542.8714554,11.39294084,0,-3.375343069,,,,,
461,1720,-18,123.3,2.31E-05,996,35,1.93,23.17007478,496.8042523,3.075884203,0,1.753819889,,,,,
462,1720,-15,122.6,2.29E-05,995,35,2.17,25.27056882,449.491918,18.04878522,0,4.24838619,,,,,
463,1720,-12,121.9,2.27E-05,994,35,1.68,25.29136608,410.7047468,19.98080643,0,4.469989533,,,,,
464,1720,-9,121.1,2.24E-05,993,35,2.2,30.35018476,365.9858404,10.33037033,4.56,7.774089348,,,,,
465,1720,-6,120.3,2.20E-05,992,35,2.49,30.39425191,340.2641128,23.89866402,4.5,9.388625985,,,,,
466,1720,-3,119.85,2.16E-05,988.5,40,2.14,20.54121353,317.3419406,25.49711651,3.6,8.649466953,,,,,
467,1720,0,119.4,2.11E-05,985,45,2.35,20.56437931,305.4741235,36.99966815,3.45,9.532735253,,,,,
468,1720,3,119.05,2.10E-05,985,45,3.83,12.97163068,319.0321755,65.36066009,3.75,11.834594,,,,,
469,1720,6,118.7,2.09E-05,985,45,5.46,12.97788868,336.6148571,118.4019217,3.99,14.87126471,,,,,
