rf,fitted_lin,resid ^2,,,,,,fitted_step,resid^2,,,,
2.31,4.678980121,5.612066811,,,,,,2.407704931,0.009546254,,,,
2.01,2.307306916,0.088391402,,,,,,2.752879093,0.551869347,,,,
5.91,2.607877691,10.90401175,,,,,,4.069272892,3.388276288,,,,
13.35,2.764046895,112.0624031,,,,,,4.385598866,80.36048769,,,,
18.48,2.209489513,264.7295115,,,,,,4.238802865,202.8116958,,,,
20.04,0.248846768,391.6897463,,,,,,3.883069001,261.0464193,,,,
16.44,3.802999844,159.6937729,,,,,,3.903387066,157.1666639,,,,
11.13,6.793842148,18.80226491,,,,,,5.320596559,33.74916834,,,,
8.16,3.099457937,25.60908597,,,,,,4.796139643,11.3155565,,,,
6.78,3.530183869,10.56130489,,,,,,4.70499005,4.305666293,,,,
10.98,7.272395683,13.74632977,,,,,,4.92726531,36.63559722,,,,
19.62,9.963505515,93.24788574,,,,,,4.651447704,224.0575578,,,,
24.96,9.906378307,226.6115261,,,,,,2.213083634,517.4222042,,,,
16.02,7.234638777,77.18257181,,,,,,-0.590735342,275.9165286,,,,
15.3,3.824027706,131.6979401,,,,,,-2.957764423,333.3459617,,,,
21,4.977725775,256.7132713,,,,,,-6.27897071,744.142243,,,,
1.35,-2.17110778,12.3982,,,,,,5.497565246,17.20229747,,,,
1.44,2.053625919,0.376536769,,,,,,2.333179484,0.797769591,,,,
2.43,2.264996927,0.027226014,,,,,,3.240273758,0.656543563,,,,
7.71,3.411501388,18.47709032,,,,,,3.054097683,21.67742638,,,,
8.4,4.248293356,17.23666806,,,,,,3.275649668,26.25896633,,,,
5.82,1.740983948,16.63837196,,,,,,3.629045378,4.800282155,,,,
4.02,5.654376859,2.671187718,,,,,,5.838320153,3.30628818,,,,
6.48,6.499271843,0.000371404,,,,,,6.816308726,0.113103559,,,,
5.61,4.994734546,0.378551578,,,,,,5.717548036,0.01156658,,,,
5.46,4.339294071,1.255981779,,,,,,5.509773599,0.002477411,,,,
6.42,6.618624864,0.039451837,,,,,,7.210234988,0.624471336,,,,
11.67,5.531459929,37.6816742,,,,,,6.644060869,25.26006415,,,,
13.35,5.051230856,68.86956931,,,,,,6.780842518,43.15383002,,,,
7.32,8.459169887,1.297708032,,,,,,9.658681747,5.469432312,,,,
5.31,10.69690222,29.01871555,,,,,,11.90920012,43.54944217,,,,
6.48,11.00029398,20.43305765,,,,,,12.60540025,37.52052825,,,,
5.19,8.290035851,9.610222279,,,,,,10.93244621,32.97568849,,,,
36.96,-1.332203267,1466.292831,,,,,,3.851340646,1096.183324,,,,
26.31,2.461991892,568.7274907,,,,,,1.534946923,613.803255,,,,
11.94,6.796065602,26.46006109,,,,,,2.112763564,96.57457596,,,,
2.01,8.752220486,45.45753709,,,,,,4.47741011,6.088112649,,,,
3.51,11.71452407,67.31421522,,,,,,8.173978387,21.7526944,,,,
12.57,14.72194653,4.630873853,,,,,,11.67454579,0.801838237,,,,
20.4,16.64321764,14.1134137,,,,,,14.69042579,32.59923761,,,,
19.92,19.95846419,0.001479494,,,,,,20.00142948,0.00663076,,,,
27.3,24.89042654,5.806044241,,,,,,28.63891797,1.792701336,,,,
62.85,29.50734795,1111.732446,,,,,,36.73266277,682.115304,,,,
24.75,36.94116823,148.6245828,,,,,,48.43315677,560.8919145,,,,
10.38,41.66220354,978.5762585,,,,,,51.41841465,1684.151477,,,,
8.25,29.15202471,436.8946369,,,,,,28.81099012,422.7543148,,,,
19.26,22.93451255,13.50204251,,,,,,20.21207767,0.90645189,,,,
51.33,17.95004381,1114.221475,,,,,,15.33978159,1295.295821,,,,
13.29,14.64389076,1.833020191,,,,,,11.72740912,2.441690254,,,,
10.62,9.466679743,1.330147615,,,,,,9.758585661,0.742034664,,,,
0.09,0.04887205,0.001691508,,,,,,0.202166721,0.012581373,,,,
0.09,3.5244971,11.79577033,,,,,,0.191337221,0.010269232,,,,
0.09,2.344330545,5.082006206,,,,,,1.714717403,2.639706638,,,,
0.09,1.206562598,1.246712035,,,,,,2.87557829,7.759446408,,,,
0.06,4.259989162,17.63990896,,,,,,4.740298288,21.90519207,,,,
0,4.965416972,24.65536571,,,,,,5.573723423,31.06639279,,,,
0,4.50319459,20.27876152,,,,,,5.612175401,31.49651273,,,,
0,6.264442099,39.24323481,,,,,,6.865796618,47.1391632,,,,
0.03,9.43793402,88.50922252,,,,,,9.628464984,92.13053006,,,,
0.09,10.40911429,106.4841198,,,,,,10.66935649,111.9227838,,,,
0.12,6.896369143,45.91917876,,,,,,8.510773292,70.40507644,,,,
0.21,6.066099543,34.29390186,,,,,,8.193859333,63.74200984,,,,
0.27,4.366885692,16.78447238,,,,,,7.359876285,50.26634573,,,,
0.15,2.950778973,7.844362858,,,,,,6.42532172,39.37966269,,,,
0.09,2.210902258,4.498226389,,,,,,5.938360148,34.20331642,,,,
0.63,4.358676742,13.90303025,,,,,,4.468984285,14.73780034,,,,
1.32,2.198231942,0.771291345,,,,,,3.483790811,4.681990673,,,,
3.48,-10.57077268,197.424213,,,,,,8.793425633,28.23249196,,,,
1.2,-4.494516125,32.4275139,,,,,,0.30458149,0.801774309,,,,
1.32,0.09528646,1.499923254,,,,,,0.747350068,0.327927945,,,,
2.13,2.780760393,0.42348909,,,,,,2.661273489,0.28225152,,,,
2.94,5.289125404,5.518390164,,,,,,4.675765471,3.012881771,,,,
4.74,8.729300707,15.91452013,,,,,,7.284201909,6.472963356,,,,
8.37,11.30646171,8.622807352,,,,,,9.804017389,2.056405873,,,,
6.9,8.848385295,3.796205256,,,,,,9.042852277,4.591815879,,,,
8.7,7.772800508,0.859698898,,,,,,8.947267659,0.061141295,,,,
8.4,8.129330864,0.073261781,,,,,,8.53326993,0.017760874,,,,
13.59,10.67887487,8.474649546,,,,,,8.724759741,23.67056278,,,,
5.52,8.538999871,9.11436022,,,,,,6.635631374,1.244633363,,,,
0.39,8.510550382,65.9433385,,,,,,4.66142782,18.24509562,,,,
0.63,10.36887574,94.8457006,,,,,,2.57282179,3.774556509,,,,
1.98,9.986420909,64.10277577,,,,,,-3.097984235,25.78592389,,,,
3.33,7.468517837,17.12732989,,,,,,-8.699336963,144.7049478,,,,
3.81,-0.395550409,17.68665424,,,,,,-9.54301562,178.3030261,,,,
0.57,0.933298138,0.131985537,,,,,,6.67570555,37.27964026,,,,
1.86,6.143058321,18.34458858,,,,,,5.673888398,14.54574472,,,,
4.83,8.32750678,12.23255368,,,,,,6.611878091,3.175089531,,,,
6.57,9.02925477,6.047934023,,,,,,7.519641742,0.901819438,,,,
5.52,9.580663029,16.48898424,,,,,,8.397464237,8.279800438,,,,
3,10.74142093,59.929598,,,,,,9.479881577,41.98886525,,,,
2.88,10.29431475,54.97206317,,,,,,9.72867653,46.90437022,,,,
4.59,10.9896809,40.9559156,,,,,,9.84597654,27.62528939,,,,
4.68,10.94818008,39.29008156,,,,,,9.941425289,27.68259607,,,,
12.54,13.20915461,0.447767894,,,,,,12.50408242,0.001290073,,,,
16.74,14.58646007,4.637734218,,,,,,13.47223387,10.67829549,,,,
15.9,14.20728463,2.865285324,,,,,,15.45594939,0.197180948,,,,
11.07,10.51989696,0.302613359,,,,,,12.70794043,2.68284886,,,,
8.85,9.314689296,0.215936142,,,,,,11.98748981,9.843842286,,,,
8.04,8.374220971,0.111703657,,,,,,12.12246006,16.66648013,,,,
7.35,4.476161677,8.258946708,,,,,,7.642499671,0.085556058,,,,
8.94,5.170202415,14.21137384,,,,,,7.287687663,2.73013606,,,,
31.71,4.505951976,740.0602289,,,,,,7.601224239,581.2330687,,,,
32.85,7.151235459,660.4264989,,,,,,7.576016923,638.7742206,,,,
20.67,7.828060303,164.9154152,,,,,,8.417780249,150.1168888,,,,
13.17,8.509516211,21.72010914,,,,,,9.078711908,16.73863825,,,,
12.24,6.932821275,28.16614602,,,,,,8.047048442,17.58084277,,,,
14.01,10.79143125,10.35918482,,,,,,7.573737361,41.42547675,,,,
16.47,11.9776667,20.18105851,,,,,,8.744758747,59.67935241,,,,
17.43,16.11990157,1.716357888,,,,,,13.61983636,14.51734699,,,,
19.56,18.58091265,0.958612043,,,,,,17.06808827,6.209624072,,,,
27.06,20.15979624,47.61281199,,,,,,20.56730855,42.1550423,,,,
25.41,16.98636098,70.95769438,,,,,,17.97611896,55.26258728,,,,
29.61,15.23105352,206.7541018,,,,,,15.79749954,190.7851691,,,,
50.34,11.67686626,1494.837911,,,,,,12.71991538,1415.270767,,,,
49.89,8.954832887,1675.687907,,,,,,11.61343769,1465.095222,,,,
34.47,6.887778747,760.7789293,,,,,,11.23957041,539.652859,,,,
30.39,6.782247947,557.325957,,,,,,11.22687018,367.2255443,,,,
20.82,4.936838926,252.2748057,,,,,,10.73543071,101.6985377,,,,
1.83,10.37122257,72.95248305,,,,,,7.659683391,33.98520844,,,,
0.15,9.173952887,81.43172571,,,,,,7.721475434,57.32724024,,,,
1.38,8.949478083,57.29699846,,,,,,8.207540145,46.61530443,,,,
4.98,9.318811677,18.82528677,,,,,,8.897380134,15.34586711,,,,
6.72,11.53853401,23.21827003,,,,,,10.65077104,15.45096098,,,,
13.44,13.82406256,0.147504048,,,,,,12.76717896,0.452688148,,,,
43.17,16.83882167,693.3309521,,,,,,16.4610811,713.3663488,,,,
53.16,19.62662415,1124.487296,,,,,,20.52838011,1064.822617,,,,
41.1,20.73055521,414.9142809,,,,,,21.90075041,368.6111847,,,,
28.65,22.28208534,40.55033709,,,,,,23.85945666,22.9493055,,,,
23.49,22.12902038,1.85226552,,,,,,24.72890766,1.534892196,,,,
23.58,22.45198018,1.272428725,,,,,,25.15986378,2.495969561,,,,
17.64,20.9534547,10.97898205,,,,,,23.63372616,35.92475324,,,,
13.02,19.33373195,39.86321109,,,,,,21.45494769,71.14834246,,,,
9.15,19.06136098,98.23507656,,,,,,19.37581816,104.5673571,,,,
7.74,17.59856291,97.1912627,,,,,,16.62588429,78.95893961,,,,
7.05,14.95549908,62.49691573,,,,,,14.16107687,50.56741429,,,,
1.05,-7.745514862,77.36108168,,,,,,9.550759691,72.26291533,,,,
0.51,-3.639487923,17.21825002,,,,,,6.412520155,34.83974418,,,,
0.54,-1.600615502,4.582234727,,,,,,5.94842372,29.25104713,,,,
0.84,0.825107543,0.000221785,,,,,,5.835243883,24.95246145,,,,
0.9,5.093174849,17.58271532,,,,,,2.999489316,4.407855386,,,,
0.63,8.287548859,58.63805453,,,,,,2.28583174,2.741778752,,,,
7.47,11.87659358,19.41806699,,,,,,6.153985042,1.73189537,,,,
16.5,18.87505004,5.64086269,,,,,,15.96514876,0.286065852,,,,
18.75,19.98726239,1.53081821,,,,,,18.17551014,0.330038602,,,,
22.47,20.78900226,2.825753386,,,,,,19.99800101,6.110778996,,,,
26.04,20.94645044,25.9442471,,,,,,16.15083908,97.79550371,,,,
20.25,18.86734562,1.911733142,,,,,,13.28162585,48.55823829,,,,
12.45,17.84225465,29.07641019,,,,,,12.65310872,0.041253153,,,,
13.32,16.99248608,13.48715404,,,,,,11.61844833,2.895278102,,,,
14.73,14.3058797,0.179878029,,,,,,9.873401843,23.58654566,,,,
18.27,13.72903323,20.62037919,,,,,,9.13099624,83.52138972,,,,
15.63,11.51730256,16.91428027,,,,,,6.208731308,88.76030377,,,,
2.91,-6.848410469,95.22657488,,,,,,3.903348461,0.986741166,,,,
4.65,-3.994548784,74.72822368,,,,,,0.621030995,16.23259124,,,,
9.09,0.307393697,77.13417347,,,,,,-1.03549548,102.5256587,,,,
10.38,2.944477258,55.28699845,,,,,,0.34565829,100.6880136,,,,
5.94,8.288318885,5.514601587,,,,,,1.503973212,19.67833366,,,,
8.88,11.66473391,7.754742976,,,,,,4.224816136,21.6707368,,,,
5.1,16.5087899,130.160487,,,,,,11.52357268,41.26228592,,,,
0.57,19.628282,363.2181127,,,,,,17.2054681,276.738799,,,,
2.7,19.25228838,273.9782505,,,,,,16.3806223,187.1594264,,,,
6.39,18.10079671,137.1427596,,,,,,16.5699302,103.6309789,,,,
2.85,18.42067535,242.4459308,,,,,,22.12859388,371.6641818,,,,
0.27,13.97183085,187.7401687,,,,,,18.66241675,338.280994,,,,
0,10.97800589,120.5166134,,,,,,12.6757427,160.6744529,,,,
0,8.871418109,78.70205927,,,,,,10.46991596,109.6191402,,,,
0.15,10.7909187,113.2291508,,,,,,9.475274742,86.96074902,,,,
0.87,11.41165575,111.1265059,,,,,,5.723302962,23.55454964,,,,
1.47,7.766510822,39.64604854,,,,,,1.441402303,0.000817828,,,,
16.92,10.30509792,43.75692953,,,,,,8.360132692,73.27132834,,,,
17.94,16.11054211,3.34691616,,,,,,14.14613301,14.39342673,,,,
19.77,18.35943572,1.989691593,,,,,,16.19122589,12.80762416,,,,
18.48,18.35217064,0.016340344,,,,,,16.60136812,3.529257755,,,,
18.6,22.64387053,16.35288886,,,,,,21.49942309,8.406654276,,,,
24.33,24.15061816,0.032177844,,,,,,24.16559091,0.02703035,,,,
26.64,24.71463358,3.707035839,,,,,,26.56453528,0.005694923,,,,
23.13,21.89208909,1.532423431,,,,,,24.07017715,0.883933076,,,,
27.87,24.10592853,14.168234,,,,,,27.98397352,0.012989964,,,,
29.91,22.41397748,56.19035363,,,,,,26.23325727,13.51843711,,,,
28.83,21.04627985,60.58629935,,,,,,25.09051161,13.98377341,,,,
23.79,19.21842783,20.89927213,,,,,,22.77743299,1.025291941,,,,
17.43,22.88790897,29.7887703,,,,,,29.13281623,136.9559077,,,,
17.49,22.45858055,24.68679271,,,,,,27.67434568,103.7208969,,,,
13.23,18.98604196,33.13201907,,,,,,21.81085065,73.6309979,,,,
9.09,12.19796422,9.659441583,,,,,,14.65775503,30.99989608,,,,
8.58,8.681564089,0.010315264,,,,,,12.25271397,13.4888279,,,,
3.33,17.2830259,194.6869319,,,,,,11.90713165,73.5671873,,,,
5.61,20.57051735,223.8170795,,,,,,16.84111625,126.1379723,,,,
12.54,22.82176179,105.7146255,,,,,,20.70941849,66.73939849,,,,
18.48,24.51271499,36.39365009,,,,,,24.40096107,35.05778001,,,,
22.68,26.69120425,16.08975953,,,,,,28.99238184,39.84616448,,,,
25.59,30.00175998,19.46362616,,,,,,35.43846334,96.99223015,,,,
46.53,33.99512987,157.1229691,,,,,,42.95030547,12.81421295,,,,
74.43,33.91003738,1641.86737,,,,,,38.96407029,1257.83217,,,,
64.53,32.37168604,1034.157157,,,,,,36.48860178,786.3200142,,,,
58.14,31.7969256,693.9575689,,,,,,37.41017355,429.7257045,,,,
51.42,32.31213051,365.1106763,,,,,,38.59082943,164.5876174,,,,
41.34,34.89182906,41.57890847,,,,,,44.41066747,9.428998715,,,,
27.03,31.90987434,23.81317353,,,,,,38.40307157,129.346757,,,,
17.01,27.33080445,106.5190045,,,,,,30.08671636,171.0005108,,,,
21.18,22.58319254,1.96894931,,,,,,23.14828095,3.874129906,,,,
14.4,18.28448601,15.08923155,,,,,,18.59481345,17.59645985,,,,
3.15,13.72690298,111.8708767,,,,,,13.86306569,114.7697766,,,,
0.87,-6.740793526,57.9241781,,,,,,-0.812750141,2.831648038,,,,
0.66,-2.328163822,8.929123026,,,,,,-3.980426671,21.53355969,,,,
0.72,-0.772847026,2.228592242,,,,,,-1.88029096,6.761513075,,,,
0.81,0.732836884,0.005954146,,,,,,-0.074607245,0.782529978,,,,
0.66,2.766835082,4.438754062,,,,,,2.096445484,2.06337563,,,,
1.71,5.853242739,17.1664604,,,,,,4.637423476,8.569808208,,,,
3.87,8.669849603,23.03855621,,,,,,7.790609017,15.37117507,,,,
3.36,10.32459762,48.50562004,,,,,,10.29723653,48.12525069,,,,
1.95,8.586431716,44.04222592,,,,,,9.918642019,63.49925563,,,,
1.71,7.552885391,34.13930969,,,,,,9.400226383,59.13958183,,,,
1.74,7.502496154,33.20636193,,,,,,9.040323092,53.29471724,,,,
1.83,6.305127615,20.02676717,,,,,,7.00377505,26.76794826,,,,
1.56,6.093573063,20.55328472,,,,,,5.144365629,12.84767696,,,,
1.71,11.0587114,87.39840488,,,,,,9.558571158,61.60006922,,,,
2.91,13.26988313,107.3271784,,,,,,11.58239715,75.21047228,,,,
4.92,11.1008732,38.20319352,,,,,,8.86922338,15.59636531,,,,
6.12,5.192066139,0.861061251,,,,,,7.053686154,0.871769835,,,,
